CMDLINE python3 Phase1-InitialTrain.py
MEM 318.484375 1595425129.1813
MEM 323.316406 1595425129.2819
MEM 323.316406 1595425129.3826
MEM 323.316406 1595425129.4832
MEM 323.316406 1595425129.5838
MEM 332.980469 1595425129.6844
MEM 332.980469 1595425129.7851
MEM 337.554688 1595425129.8857
MEM 337.554688 1595425129.9863
MEM 337.812500 1595425130.0869
MEM 337.812500 1595425130.1875
MEM 337.812500 1595425130.2881
MEM 337.812500 1595425130.3887
MEM 337.812500 1595425130.4893
MEM 342.644531 1595425130.5899
MEM 342.644531 1595425130.6905
MEM 342.644531 1595425130.7911
MEM 342.644531 1595425130.8917
MEM 352.496094 1595425130.9924
MEM 352.496094 1595425131.0930
MEM 352.496094 1595425131.1936
MEM 357.070312 1595425131.2942
MEM 357.070312 1595425131.3948
MEM 357.070312 1595425131.4954
MEM 357.070312 1595425131.5960
MEM 357.070312 1595425131.6966
MEM 357.070312 1595425131.7973
MEM 361.835938 1595425131.8979
MEM 361.835938 1595425132.0010
MEM 361.835938 1595425132.1016
MEM 366.667969 1595425132.2020
MEM 371.691406 1595425132.3025
MEM 371.691406 1595425132.4029
MEM 376.457031 1595425132.5035
MEM 376.457031 1595425132.6041
MEM 376.714844 1595425132.7047
MEM 376.714844 1595425132.8053
MEM 376.714844 1595425132.9059
MEM 376.714844 1595425133.0066
MEM 376.714844 1595425133.1072
MEM 379.542969 1595425133.2078
MEM 379.542969 1595425133.3084
MEM 379.542969 1595425133.4090
MEM 387.835938 1595425133.5096
MEM 387.835938 1595425133.6102
MEM 387.835938 1595425133.7109
MEM 390.921875 1595425133.8115
MEM 390.921875 1595425133.9121
MEM 391.953125 1595425134.0127
MEM 391.953125 1595425134.1133
MEM 391.953125 1595425134.2139
MEM 397.234375 1595425134.3145
MEM 397.234375 1595425134.4152
MEM 397.234375 1595425134.5157
MEM 397.234375 1595425134.6164
MEM 402.515625 1595425134.7170
MEM 402.515625 1595425134.8176
MEM 407.796875 1595425134.9182
MEM 407.796875 1595425135.0188
MEM 410.816406 1595425135.1194
MEM 410.816406 1595425135.2210
MEM 410.816406 1595425135.3222
MEM 411.332031 1595425135.4228
MEM 411.332031 1595425135.5234
MEM 416.105469 1595425135.6245
MEM 416.105469 1595425135.7253
MEM 416.105469 1595425135.8262
MEM 421.128906 1595425135.9288
MEM 421.128906 1595425136.0304
MEM 421.890625 1595425136.1359
MEM 431.746094 1595425136.2369
MEM 431.949219 1595425136.3375
MEM 436.101562 1595425136.4405
MEM 436.101562 1595425136.5410
MEM 436.101562 1595425136.6428
MEM 436.101562 1595425136.7434
MEM 436.101562 1595425136.8440
MEM 436.101562 1595425136.9444
MEM 436.101562 1595425137.0447
MEM 436.101562 1595425137.1495
MEM 436.101562 1595425137.2499
MEM 436.101562 1595425137.3505
MEM 436.101562 1595425137.4512
MEM 436.101562 1595425137.5553
MEM 436.101562 1595425137.6558
MEM 436.101562 1595425137.7575
MEM 436.101562 1595425137.8582
MEM 436.101562 1595425137.9591
MEM 436.101562 1595425138.0602
MEM 436.101562 1595425138.1606
MEM 436.101562 1595425138.2609
MEM 436.101562 1595425138.3615
MEM 436.101562 1595425138.4622
MEM 436.101562 1595425138.5628
MEM 445.960938 1595425138.6632
MEM 460.722656 1595425138.7640
MEM 460.722656 1595425138.8646
MEM 460.722656 1595425138.9652
MEM 460.722656 1595425139.0658
MEM 460.722656 1595425139.1664
MEM 460.722656 1595425139.2671
MEM 460.722656 1595425139.3677
MEM 460.722656 1595425139.4683
MEM 460.722656 1595425139.5689
MEM 466.328125 1595425139.6732
MEM 476.058594 1595425139.7740
MEM 476.058594 1595425139.8746
MEM 476.058594 1595425139.9753
MEM 476.058594 1595425140.0759
MEM 476.058594 1595425140.1765
MEM 476.058594 1595425140.2771
MEM 476.058594 1595425140.3777
MEM 476.058594 1595425140.4783
MEM 484.500000 1595425140.5789
MEM 484.500000 1595425140.6795
MEM 484.500000 1595425140.7801
MEM 484.500000 1595425140.8807
MEM 484.500000 1595425140.9814
MEM 484.500000 1595425141.0820
MEM 484.500000 1595425141.1826
MEM 484.500000 1595425141.2832
MEM 489.398438 1595425141.3837
MEM 493.523438 1595425141.4844
MEM 493.523438 1595425141.5850
MEM 493.523438 1595425141.6856
MEM 493.523438 1595425141.7862
MEM 493.523438 1595425141.8869
MEM 493.523438 1595425141.9875
MEM 493.523438 1595425142.0881
MEM 496.550781 1595425142.1887
MEM 500.328125 1595425142.2930
MEM 506.964844 1595425142.3938
MEM 506.964844 1595425142.4944
MEM 506.964844 1595425142.5951
MEM 506.964844 1595425142.6957
MEM 506.964844 1595425142.7963
MEM 506.964844 1595425142.8969
MEM 506.964844 1595425142.9975
MEM 511.539062 1595425143.0981
MEM 519.464844 1595425143.1988
MEM 522.300781 1595425143.2994
MEM 522.300781 1595425143.4000
MEM 522.300781 1595425143.5006
MEM 522.300781 1595425143.6012
MEM 522.300781 1595425143.7018
MEM 522.300781 1595425143.8024
MEM 522.300781 1595425143.9030
MEM 522.300781 1595425144.0035
MEM 534.867188 1595425144.1042
MEM 534.867188 1595425144.2049
MEM 534.867188 1595425144.3055
MEM 534.867188 1595425144.4061
MEM 534.867188 1595425144.5067
MEM 534.867188 1595425144.6074
MEM 534.867188 1595425144.7079
MEM 534.867188 1595425144.8090
MEM 543.050781 1595425144.9095
MEM 546.078125 1595425145.0101
MEM 546.078125 1595425145.1106
MEM 546.078125 1595425145.2110
MEM 546.078125 1595425145.3116
MEM 546.078125 1595425145.4122
MEM 546.078125 1595425145.5128
MEM 546.078125 1595425145.6134
MEM 548.914062 1595425145.7140
MEM 556.070312 1595425145.8147
MEM 556.070312 1595425145.9153
MEM 556.070312 1595425146.0159
MEM 556.070312 1595425146.1165
MEM 556.070312 1595425146.2171
MEM 556.070312 1595425146.3177
MEM 556.070312 1595425146.4183
MEM 556.070312 1595425146.5214
MEM 563.777344 1595425146.6218
MEM 563.777344 1595425146.7223
MEM 563.777344 1595425146.8227
MEM 563.777344 1595425146.9234
MEM 563.777344 1595425147.0240
MEM 563.777344 1595425147.1246
MEM 563.777344 1595425147.2252
MEM 565.777344 1595425147.3256
MEM 579.105469 1595425147.4285
MEM 579.105469 1595425147.5290
MEM 583.488281 1595425147.6296
MEM 583.488281 1595425147.7302
MEM 583.488281 1595425147.8308
MEM 583.488281 1595425147.9314
MEM 583.488281 1595425148.0320
MEM 583.488281 1595425148.1326
MEM 586.257812 1595425148.2333
MEM 590.640625 1595425148.3344
MEM 595.023438 1595425148.4350
MEM 595.023438 1595425148.5361
MEM 595.023438 1595425148.6367
MEM 595.023438 1595425148.7378
MEM 595.023438 1595425148.8389
MEM 595.023438 1595425148.9401
MEM 597.792969 1595425149.0407
MEM 598.062500 1595425149.1931
MEM 615.304688 1595425149.3059
MEM 627.445312 1595425149.4065
MEM 627.445312 1595425149.5071
MEM 627.445312 1595425149.6077
MEM 627.445312 1595425149.7081
MEM 627.566406 1595425149.8100
MEM 616.179688 1595425149.9106
MEM 537.859375 1595425150.0110
MEM 537.859375 1595425150.1117
MEM 537.859375 1595425150.2122
MEM 537.859375 1595425150.3126
MEM 537.859375 1595425150.4131
MEM 537.859375 1595425150.5137
MEM 537.859375 1595425150.6143
MEM 537.859375 1595425150.7149
MEM 537.859375 1595425150.8155
MEM 537.859375 1595425150.9161
MEM 537.859375 1595425151.0168
MEM 537.859375 1595425151.1174
MEM 537.859375 1595425151.2180
MEM 537.859375 1595425151.3186
MEM 537.859375 1595425151.4192
MEM 537.859375 1595425151.5198
MEM 537.859375 1595425151.6205
MEM 537.859375 1595425151.7210
MEM 537.859375 1595425151.8217
MEM 537.859375 1595425151.9223
MEM 537.859375 1595425152.0229
MEM 537.859375 1595425152.1235
MEM 537.859375 1595425152.2242
MEM 537.859375 1595425152.3247
MEM 537.859375 1595425152.4253
MEM 537.859375 1595425152.5259
MEM 540.437500 1595425152.6275
MEM 540.437500 1595425152.7281
MEM 540.437500 1595425152.8288
MEM 540.437500 1595425152.9294
MEM 540.437500 1595425153.0300
MEM 540.437500 1595425153.1306
MEM 540.437500 1595425153.2312
MEM 543.464844 1595425153.3318
MEM 549.910156 1595425153.4324
MEM 549.910156 1595425153.5331
MEM 549.910156 1595425153.6337
MEM 549.910156 1595425153.7343
MEM 549.910156 1595425153.8349
MEM 549.910156 1595425153.9355
MEM 549.910156 1595425154.0361
MEM 555.515625 1595425154.1366
MEM 563.441406 1595425154.2373
MEM 563.441406 1595425154.3380
MEM 563.441406 1595425154.4386
MEM 563.441406 1595425154.5392
MEM 563.441406 1595425154.6398
MEM 563.441406 1595425154.7404
MEM 563.441406 1595425154.8410
MEM 567.566406 1595425154.9416
MEM 568.082031 1595425155.0423
MEM 570.917969 1595425155.1429
MEM 570.917969 1595425155.2435
MEM 570.917969 1595425155.3441
MEM 570.917969 1595425155.4447
MEM 570.917969 1595425155.5453
MEM 570.917969 1595425155.6460
MEM 573.687500 1595425155.7465
MEM 573.687500 1595425155.8472
MEM 576.007812 1595425155.9478
MEM 583.160156 1595425156.0483
MEM 583.160156 1595425156.1490
MEM 583.160156 1595425156.2496
MEM 583.160156 1595425156.3502
MEM 583.160156 1595425156.4508
MEM 583.160156 1595425156.5514
MEM 583.312500 1595425156.6520
MEM 583.312500 1595425156.7526
MEM 595.550781 1595425156.8533
MEM 598.386719 1595425156.9539
MEM 598.386719 1595425157.0545
MEM 598.386719 1595425157.1551
MEM 598.386719 1595425157.2562
MEM 598.386719 1595425157.3566
MEM 598.386719 1595425157.4571
MEM 598.386719 1595425157.5575
MEM 601.414062 1595425157.6586
MEM 604.250000 1595425157.7611
MEM 604.250000 1595425157.8615
MEM 604.250000 1595425157.9620
MEM 604.250000 1595425158.0626
MEM 604.250000 1595425158.1632
MEM 607.085938 1595425158.2638
MEM 607.085938 1595425158.3644
MEM 617.332031 1595425158.4650
MEM 617.332031 1595425158.5656
MEM 621.714844 1595425158.6662
MEM 621.714844 1595425158.7668
MEM 621.714844 1595425158.8675
MEM 621.714844 1595425158.9681
MEM 624.808594 1595425159.0687
MEM 624.808594 1595425159.1693
MEM 629.382812 1595425159.2699
MEM 629.382812 1595425159.3705
MEM 629.382812 1595425159.4712
MEM 632.218750 1595425159.5722
MEM 632.218750 1595425159.6726
MEM 632.218750 1595425159.7734
MEM 632.218750 1595425159.8739
MEM 632.218750 1595425159.9743
MEM 637.308594 1595425160.0748
MEM 637.308594 1595425160.1754
MEM 637.308594 1595425160.2759
MEM 642.464844 1595425160.3766
MEM 642.464844 1595425160.4777
MEM 642.464844 1595425160.5789
MEM 642.464844 1595425160.6834
MEM 645.234375 1595425160.7855
MEM 645.234375 1595425160.8860
MEM 647.488281 1595425160.9875
MEM 665.851562 1595425161.0912
MEM 668.414062 1595425161.1919
MEM 668.414062 1595425161.2925
MEM 668.414062 1595425161.3931
MEM 676.980469 1595425161.4937
MEM 677.105469 1595425161.5961
MEM 644.195312 1595425161.6981
MEM 644.195312 1595425161.7985
MEM 644.195312 1595425161.8989
MEM 644.195312 1595425161.9994
MEM 644.195312 1595425162.1000
MEM 644.195312 1595425162.2007
MEM 644.195312 1595425162.3012
MEM 644.195312 1595425162.4019
MEM 644.195312 1595425162.5025
MEM 644.195312 1595425162.6032
MEM 644.195312 1595425162.7042
MEM 644.195312 1595425162.8046
MEM 644.195312 1595425162.9097
MEM 644.195312 1595425163.0104
MEM 644.195312 1595425163.1110
MEM 644.195312 1595425163.2117
MEM 644.195312 1595425163.3122
MEM 644.195312 1595425163.4129
MEM 644.195312 1595425163.5135
MEM 644.195312 1595425163.6141
MEM 644.195312 1595425163.7147
MEM 644.195312 1595425163.8153
MEM 644.195312 1595425163.9159
MEM 644.195312 1595425164.0165
MEM 644.195312 1595425164.1171
MEM 644.195312 1595425164.2194
MEM 644.195312 1595425164.3198
MEM 644.195312 1595425164.4203
MEM 644.195312 1595425164.5207
MEM 644.195312 1595425164.6212
MEM 644.195312 1595425164.7218
MEM 644.195312 1595425164.8224
MEM 644.195312 1595425164.9231
MEM 644.195312 1595425165.0236
MEM 644.195312 1595425165.1242
MEM 644.195312 1595425165.2249
MEM 644.195312 1595425165.3255
MEM 644.195312 1595425165.4261
MEM 644.195312 1595425165.5267
MEM 644.195312 1595425165.6273
MEM 644.195312 1595425165.7279
MEM 644.195312 1595425165.8285
MEM 644.195312 1595425165.9291
MEM 644.195312 1595425166.0298
MEM 644.195312 1595425166.1304
MEM 644.195312 1595425166.2310
MEM 644.195312 1595425166.3316
MEM 644.195312 1595425166.4322
MEM 644.195312 1595425166.5328
MEM 644.195312 1595425166.6334
MEM 644.195312 1595425166.7341
MEM 644.195312 1595425166.8347
MEM 644.195312 1595425166.9353
MEM 644.195312 1595425167.0359
MEM 644.195312 1595425167.1365
MEM 644.195312 1595425167.2371
MEM 644.195312 1595425167.3377
MEM 644.195312 1595425167.4383
MEM 644.195312 1595425167.5389
MEM 644.195312 1595425167.6396
MEM 644.195312 1595425167.7402
MEM 644.195312 1595425167.8408
MEM 644.195312 1595425167.9414
MEM 644.195312 1595425168.0454
MEM 644.195312 1595425168.1458
MEM 644.195312 1595425168.2462
MEM 644.195312 1595425168.3468
MEM 648.062500 1595425168.4474
MEM 648.062500 1595425168.5480
MEM 648.062500 1595425168.6486
MEM 648.062500 1595425168.7492
MEM 648.062500 1595425168.8498
MEM 648.062500 1595425168.9505
MEM 649.093750 1595425169.0511
MEM 651.414062 1595425169.1521
MEM 659.339844 1595425169.2526
MEM 659.339844 1595425169.3531
MEM 667.265625 1595425169.4535
MEM 667.265625 1595425169.5541
MEM 667.265625 1595425169.6547
MEM 667.265625 1595425169.7554
MEM 667.265625 1595425169.8560
MEM 667.265625 1595425169.9566
MEM 672.421875 1595425170.0572
MEM 672.421875 1595425170.1578
MEM 675.355469 1595425170.2585
MEM 675.355469 1595425170.3590
MEM 675.355469 1595425170.4597
MEM 675.355469 1595425170.5602
MEM 675.355469 1595425170.6609
MEM 675.359375 1595425170.7614
MEM 681.476562 1595425170.8621
MEM 681.476562 1595425170.9627
MEM 681.476562 1595425171.0641
MEM 688.632812 1595425171.1649
MEM 688.632812 1595425171.2655
MEM 688.632812 1595425171.3661
MEM 688.632812 1595425171.4667
MEM 688.632812 1595425171.5674
MEM 696.812500 1595425171.6690
MEM 696.812500 1595425171.7695
MEM 696.812500 1595425171.8702
MEM 699.648438 1595425171.9708
MEM 699.648438 1595425172.0714
MEM 699.648438 1595425172.1720
MEM 699.648438 1595425172.2726
MEM 699.648438 1595425172.3732
MEM 703.773438 1595425172.4746
MEM 703.773438 1595425172.5757
MEM 721.410156 1595425172.6765
MEM 721.660156 1595425172.7769
MEM 721.660156 1595425172.8774
MEM 721.660156 1595425172.9780
MEM 721.679688 1595425173.0785
MEM 721.652344 1595425173.1853
MEM 704.425781 1595425173.2863
MEM 710.031250 1595425173.3867
MEM 710.031250 1595425173.4872
MEM 710.031250 1595425173.5876
MEM 710.031250 1595425173.6882
MEM 710.031250 1595425173.7888
MEM 710.031250 1595425173.8894
MEM 710.031250 1595425173.9900
MEM 710.031250 1595425174.0907
MEM 710.031250 1595425174.1913
MEM 710.031250 1595425174.2919
MEM 710.031250 1595425174.3925
MEM 710.031250 1595425174.4932
MEM 710.031250 1595425174.5937
MEM 710.031250 1595425174.6944
MEM 710.031250 1595425174.7950
MEM 710.031250 1595425174.8956
MEM 710.031250 1595425174.9962
MEM 710.031250 1595425175.0968
MEM 710.031250 1595425175.1974
MEM 710.031250 1595425175.2980
MEM 710.031250 1595425175.3986
MEM 710.031250 1595425175.4993
MEM 710.031250 1595425175.5998
MEM 710.031250 1595425175.7005
MEM 710.031250 1595425175.8011
MEM 710.289062 1595425175.9017
MEM 710.289062 1595425176.0023
MEM 710.289062 1595425176.1029
MEM 710.289062 1595425176.2035
MEM 710.289062 1595425176.3041
MEM 710.289062 1595425176.4047
MEM 710.289062 1595425176.5054
MEM 710.289062 1595425176.6060
MEM 710.289062 1595425176.7066
MEM 710.289062 1595425176.8072
MEM 710.289062 1595425176.9078
MEM 710.289062 1595425177.0084
MEM 710.289062 1595425177.1090
MEM 710.289062 1595425177.2096
MEM 710.289062 1595425177.3103
MEM 710.289062 1595425177.4109
MEM 710.289062 1595425177.5113
MEM 710.289062 1595425177.6121
MEM 710.289062 1595425177.7127
MEM 710.289062 1595425177.8133
MEM 710.289062 1595425177.9139
MEM 710.289062 1595425178.0145
MEM 710.289062 1595425178.1152
MEM 710.289062 1595425178.2158
MEM 710.289062 1595425178.3197
MEM 710.289062 1595425178.4202
MEM 710.289062 1595425178.5206
MEM 710.289062 1595425178.6212
MEM 710.289062 1595425178.7218
MEM 710.289062 1595425178.8224
MEM 710.289062 1595425178.9230
MEM 710.289062 1595425179.0236
MEM 710.289062 1595425179.1242
MEM 710.289062 1595425179.2249
MEM 710.289062 1595425179.3255
MEM 710.289062 1595425179.4261
MEM 710.289062 1595425179.5267
MEM 710.289062 1595425179.6273
MEM 710.289062 1595425179.7279
MEM 710.289062 1595425179.8285
MEM 710.289062 1595425179.9291
MEM 710.289062 1595425180.0297
MEM 710.289062 1595425180.1303
MEM 710.289062 1595425180.2310
MEM 710.289062 1595425180.3316
MEM 710.289062 1595425180.4322
MEM 710.289062 1595425180.5328
MEM 710.289062 1595425180.6334
MEM 710.289062 1595425180.7344
MEM 710.289062 1595425180.8349
MEM 710.289062 1595425180.9352
MEM 710.289062 1595425181.0358
MEM 710.289062 1595425181.1364
MEM 710.289062 1595425181.2371
MEM 710.289062 1595425181.3378
MEM 710.289062 1595425181.4383
MEM 710.289062 1595425181.5389
MEM 710.289062 1595425181.6395
MEM 710.289062 1595425181.7402
MEM 710.289062 1595425181.8406
MEM 710.289062 1595425181.9415
MEM 710.289062 1595425182.0420
MEM 710.289062 1595425182.1427
MEM 710.289062 1595425182.2433
MEM 710.289062 1595425182.3438
MEM 710.289062 1595425182.4445
MEM 710.289062 1595425182.5451
MEM 712.351562 1595425182.6455
MEM 719.359375 1595425182.7463
MEM 722.472656 1595425182.8469
MEM 722.472656 1595425182.9475
MEM 722.472656 1595425183.0481
MEM 722.472656 1595425183.1488
MEM 722.472656 1595425183.2494
MEM 722.472656 1595425183.3499
MEM 725.230469 1595425183.4540
MEM 729.476562 1595425183.5545
MEM 734.703125 1595425183.6553
MEM 734.703125 1595425183.7559
MEM 734.703125 1595425183.8565
MEM 734.703125 1595425183.9571
MEM 734.703125 1595425184.0577
MEM 734.703125 1595425184.1584
MEM 737.730469 1595425184.2591
MEM 737.730469 1595425184.3633
MEM 740.761719 1595425184.4637
MEM 740.761719 1595425184.5643
MEM 740.761719 1595425184.6648
MEM 740.761719 1595425184.7653
MEM 740.777344 1595425184.8664
MEM 740.746094 1595425184.9691
MEM 740.746094 1595425185.0707
MEM 740.746094 1595425185.1711
MEM 740.746094 1595425185.2718
MEM 740.746094 1595425185.3723
MEM 740.746094 1595425185.4727
MEM 740.746094 1595425185.5732
MEM 740.746094 1595425185.6739
MEM 740.746094 1595425185.7744
MEM 740.746094 1595425185.8750
MEM 740.746094 1595425185.9757
MEM 740.746094 1595425186.0763
MEM 740.746094 1595425186.1769
MEM 740.746094 1595425186.2775
MEM 740.746094 1595425186.3781
MEM 740.746094 1595425186.4787
MEM 740.746094 1595425186.5793
MEM 740.746094 1595425186.6800
MEM 740.746094 1595425186.7804
MEM 740.746094 1595425186.8812
MEM 740.757812 1595425186.9818
MEM 740.757812 1595425187.0824
MEM 740.757812 1595425187.1831
MEM 740.757812 1595425187.2836
MEM 740.757812 1595425187.3842
MEM 740.757812 1595425187.4848
MEM 740.757812 1595425187.5855
MEM 740.757812 1595425187.6861
MEM 740.757812 1595425187.7867
MEM 740.757812 1595425187.8873
MEM 740.757812 1595425187.9879
MEM 740.757812 1595425188.0885
MEM 740.757812 1595425188.1892
MEM 740.757812 1595425188.2898
MEM 740.757812 1595425188.3903
MEM 740.757812 1595425188.4910
MEM 740.757812 1595425188.5950
MEM 740.757812 1595425188.6956
MEM 740.757812 1595425188.7962
MEM 740.757812 1595425188.8965
MEM 740.757812 1595425188.9970
MEM 740.757812 1595425189.0976
MEM 740.757812 1595425189.1982
MEM 740.757812 1595425189.2988
MEM 740.757812 1595425189.3994
MEM 740.757812 1595425189.5001
MEM 740.757812 1595425189.6006
MEM 740.757812 1595425189.7012
MEM 740.757812 1595425189.8019
MEM 740.757812 1595425189.9025
MEM 740.757812 1595425190.0036
MEM 740.757812 1595425190.1041
MEM 740.757812 1595425190.2046
MEM 740.757812 1595425190.3051
MEM 740.757812 1595425190.4055
MEM 740.757812 1595425190.5061
MEM 740.757812 1595425190.6067
MEM 740.757812 1595425190.7074
MEM 740.757812 1595425190.8080
MEM 740.757812 1595425190.9085
MEM 740.757812 1595425191.0092
MEM 740.757812 1595425191.1098
MEM 740.757812 1595425191.2105
MEM 740.757812 1595425191.3111
MEM 740.757812 1595425191.4117
MEM 740.757812 1595425191.5124
MEM 740.757812 1595425191.6130
MEM 740.757812 1595425191.7134
MEM 740.757812 1595425191.8141
MEM 740.757812 1595425191.9146
MEM 740.757812 1595425192.0153
MEM 740.757812 1595425192.1159
MEM 740.757812 1595425192.2166
MEM 740.757812 1595425192.3171
MEM 740.757812 1595425192.4178
MEM 740.757812 1595425192.5185
MEM 740.757812 1595425192.6191
MEM 740.757812 1595425192.7196
MEM 740.757812 1595425192.8200
MEM 740.757812 1595425192.9208
MEM 740.757812 1595425193.0214
MEM 740.757812 1595425193.1220
MEM 740.757812 1595425193.2227
MEM 740.757812 1595425193.3233
MEM 740.757812 1595425193.4239
MEM 740.757812 1595425193.5244
MEM 740.757812 1595425193.6251
MEM 740.757812 1595425193.7292
MEM 740.757812 1595425193.8296
MEM 740.757812 1595425193.9301
MEM 740.757812 1595425194.0305
MEM 740.757812 1595425194.1312
MEM 740.757812 1595425194.2323
MEM 740.757812 1595425194.3328
MEM 740.757812 1595425194.4332
MEM 740.757812 1595425194.5336
MEM 740.757812 1595425194.6342
MEM 740.757812 1595425194.7348
MEM 740.757812 1595425194.8355
MEM 740.757812 1595425194.9360
MEM 740.757812 1595425195.0366
MEM 740.757812 1595425195.1372
MEM 740.757812 1595425195.2378
MEM 740.757812 1595425195.3384
MEM 740.757812 1595425195.4391
MEM 740.757812 1595425195.5402
MEM 740.757812 1595425195.6406
MEM 740.757812 1595425195.7410
MEM 740.757812 1595425195.8415
MEM 740.757812 1595425195.9427
MEM 740.757812 1595425196.0437
MEM 740.757812 1595425196.1446
MEM 749.058594 1595425196.2452
MEM 749.308594 1595425196.3459
MEM 749.308594 1595425196.4464
MEM 749.308594 1595425196.5468
MEM 749.281250 1595425196.6482
MEM 724.300781 1595425196.7486
MEM 737.953125 1595425196.8488
MEM 737.953125 1595425196.9493
MEM 737.953125 1595425197.0499
MEM 737.953125 1595425197.1506
MEM 737.953125 1595425197.2511
MEM 737.953125 1595425197.3517
MEM 737.953125 1595425197.4524
MEM 737.953125 1595425197.5530
MEM 737.953125 1595425197.6537
MEM 737.953125 1595425197.7542
MEM 737.953125 1595425197.8548
MEM 737.953125 1595425197.9554
MEM 737.953125 1595425198.0560
MEM 737.953125 1595425198.1566
MEM 737.953125 1595425198.2573
MEM 737.953125 1595425198.3623
MEM 737.953125 1595425198.4629
MEM 737.960938 1595425198.5633
MEM 737.960938 1595425198.6637
MEM 737.960938 1595425198.7643
MEM 737.960938 1595425198.8683
MEM 737.960938 1595425198.9688
MEM 737.960938 1595425199.0692
MEM 737.960938 1595425199.1697
