CMDLINE python3 Phase1-InitialTrain.py
MEM 230.007812 1595423893.2228
MEM 230.007812 1595423893.3235
MEM 230.007812 1595423893.4245
MEM 230.007812 1595423893.5250
MEM 230.007812 1595423893.6254
MEM 230.007812 1595423893.7259
MEM 235.542969 1595423893.8265
MEM 243.207031 1595423893.9271
MEM 244.753906 1595423894.0277
MEM 245.011719 1595423894.1283
MEM 245.011719 1595423894.2289
MEM 245.011719 1595423894.3296
MEM 245.011719 1595423894.4302
MEM 245.011719 1595423894.5307
MEM 245.011719 1595423894.6314
MEM 245.011719 1595423894.7320
MEM 245.011719 1595423894.8326
MEM 245.011719 1595423894.9332
MEM 249.843750 1595423895.0338
MEM 259.699219 1595423895.1349
MEM 264.464844 1595423895.2354
MEM 264.722656 1595423895.3357
MEM 264.722656 1595423895.4363
MEM 264.722656 1595423895.5369
MEM 264.722656 1595423895.6375
MEM 264.722656 1595423895.7381
MEM 265.238281 1595423895.8387
MEM 265.238281 1595423895.9393
MEM 265.238281 1595423896.0399
MEM 265.238281 1595423896.1403
MEM 265.238281 1595423896.2412
MEM 274.582031 1595423896.3451
MEM 279.414062 1595423896.4456
MEM 284.242188 1595423896.5460
MEM 284.242188 1595423896.6466
MEM 284.242188 1595423896.7473
MEM 284.242188 1595423896.8483
MEM 284.242188 1595423896.9489
MEM 284.242188 1595423897.0493
MEM 284.242188 1595423897.1498
MEM 284.242188 1595423897.2503
MEM 284.242188 1595423897.3509
MEM 284.242188 1595423897.4515
MEM 289.007812 1595423897.5540
MEM 289.007812 1595423897.6546
MEM 298.414062 1595423897.7553
MEM 303.437500 1595423897.8558
MEM 303.695312 1595423897.9564
MEM 303.695312 1595423898.0571
MEM 303.695312 1595423898.1578
MEM 303.695312 1595423898.2583
MEM 303.695312 1595423898.3589
MEM 303.695312 1595423898.4595
MEM 303.695312 1595423898.5601
MEM 303.695312 1595423898.6607
MEM 308.527344 1595423898.7613
MEM 308.527344 1595423898.8620
MEM 313.101562 1595423898.9626
MEM 317.867188 1595423899.0632
MEM 317.867188 1595423899.1643
MEM 322.957031 1595423899.2647
MEM 322.957031 1595423899.3651
MEM 322.957031 1595423899.4656
MEM 322.957031 1595423899.5663
MEM 322.957031 1595423899.6669
MEM 322.957031 1595423899.7675
MEM 322.957031 1595423899.8686
MEM 327.722656 1595423899.9689
MEM 327.722656 1595423900.0694
MEM 327.722656 1595423900.1699
MEM 327.722656 1595423900.2705
MEM 336.871094 1595423900.3712
MEM 336.871094 1595423900.4724
MEM 342.218750 1595423900.5728
MEM 342.218750 1595423900.6733
MEM 342.218750 1595423900.7737
MEM 342.218750 1595423900.8742
MEM 342.218750 1595423900.9748
MEM 342.218750 1595423901.0754
MEM 346.019531 1595423901.1798
MEM 347.050781 1595423901.2806
MEM 347.050781 1595423901.3812
MEM 347.050781 1595423901.4818
MEM 347.050781 1595423901.5824
MEM 356.648438 1595423901.6830
MEM 356.648438 1595423901.7836
MEM 356.906250 1595423901.8842
MEM 361.671875 1595423901.9849
MEM 361.671875 1595423902.0855
MEM 361.671875 1595423902.1861
MEM 361.671875 1595423902.2867
MEM 361.671875 1595423902.3878
MEM 361.671875 1595423902.4883
MEM 366.503906 1595423902.5888
MEM 366.503906 1595423902.6913
MEM 366.503906 1595423902.7917
MEM 371.335938 1595423902.8923
MEM 375.843750 1595423902.9930
MEM 380.933594 1595423903.0935
MEM 380.933594 1595423903.1942
MEM 380.933594 1595423903.2948
MEM 380.933594 1595423903.3954
MEM 380.933594 1595423903.4960
MEM 380.933594 1595423903.5966
MEM 380.933594 1595423903.6972
MEM 380.933594 1595423903.7978
MEM 383.953125 1595423903.8984
MEM 383.953125 1595423903.9991
MEM 383.953125 1595423904.0995
MEM 392.312500 1595423904.2003
MEM 392.312500 1595423904.3009
MEM 396.363281 1595423904.4015
MEM 396.363281 1595423904.5021
MEM 396.363281 1595423904.6028
MEM 396.363281 1595423904.7034
MEM 396.363281 1595423904.8040
MEM 399.390625 1595423904.9046
MEM 399.390625 1595423905.0052
MEM 399.390625 1595423905.1058
MEM 399.390625 1595423905.2064
MEM 399.390625 1595423905.3070
MEM 404.671875 1595423905.4076
MEM 404.671875 1595423905.5091
MEM 407.695312 1595423905.6098
MEM 412.976562 1595423905.7104
MEM 412.976562 1595423905.8110
MEM 412.976562 1595423905.9117
MEM 412.976562 1595423906.0133
MEM 412.976562 1595423906.1141
MEM 416.066406 1595423906.2149
MEM 416.066406 1595423906.3161
MEM 416.066406 1595423906.4172
MEM 416.066406 1595423906.5184
MEM 421.089844 1595423906.6189
MEM 419.843750 1595423906.7201
MEM 419.832031 1595423907.0632
MEM 419.820312 1595423907.1641
MEM 433.644531 1595423907.2648
MEM 433.867188 1595423907.3654
MEM 437.890625 1595423907.4662
MEM 437.890625 1595423907.5666
MEM 437.707031 1595423907.6672
MEM 437.707031 1595423907.7678
MEM 437.546875 1595423907.8685
MEM 437.546875 1595423907.9691
MEM 437.546875 1595423908.0706
MEM 437.535156 1595423908.1713
MEM 437.535156 1595423908.2719
MEM 437.535156 1595423908.3725
MEM 437.488281 1595423908.4731
MEM 437.023438 1595423908.5738
MEM 436.964844 1595423908.6744
MEM 436.964844 1595423908.7750
MEM 436.964844 1595423908.8756
MEM 436.964844 1595423908.9762
MEM 436.964844 1595423909.0768
MEM 436.964844 1595423909.1774
MEM 436.964844 1595423909.2780
MEM 451.683594 1595423909.3786
MEM 456.839844 1595423909.4793
MEM 461.929688 1595423909.5799
MEM 461.929688 1595423909.6805
MEM 461.929688 1595423909.7811
MEM 461.929688 1595423909.8817
MEM 461.929688 1595423909.9826
MEM 461.929688 1595423910.0830
MEM 461.929688 1595423910.1836
MEM 464.250000 1595423910.2841
MEM 474.945312 1595423910.3847
MEM 479.070312 1595423910.4854
MEM 479.070312 1595423910.5860
MEM 479.070312 1595423910.6866
MEM 479.070312 1595423910.7874
MEM 479.070312 1595423910.8879
MEM 479.070312 1595423910.9884
MEM 482.164062 1595423911.0890
MEM 482.164062 1595423911.1897
MEM 487.511719 1595423911.2903
MEM 487.511719 1595423911.3909
MEM 487.511719 1595423911.4915
MEM 487.511719 1595423911.5921
MEM 487.511719 1595423911.6927
MEM 487.511719 1595423911.7933
MEM 487.511719 1595423911.8939
MEM 490.347656 1595423911.9946
MEM 497.035156 1595423912.0953
MEM 497.035156 1595423912.1962
MEM 497.035156 1595423912.2967
MEM 497.035156 1595423912.3971
MEM 497.035156 1595423912.4976
MEM 497.035156 1595423912.5982
MEM 497.035156 1595423912.6989
MEM 497.035156 1595423912.7995
MEM 500.554688 1595423912.9001
MEM 505.429688 1595423913.0007
MEM 505.429688 1595423913.1013
MEM 505.429688 1595423913.2040
MEM 505.429688 1595423913.3045
MEM 505.429688 1595423913.4051
MEM 505.429688 1595423913.5057
MEM 505.429688 1595423913.6063
MEM 510.050781 1595423913.7069
MEM 513.648438 1595423913.8076
MEM 521.382812 1595423913.9081
MEM 521.382812 1595423914.0087
MEM 521.382812 1595423914.1094
MEM 521.382812 1595423914.2100
MEM 521.382812 1595423914.3106
MEM 521.382812 1595423914.4113
MEM 524.156250 1595423914.5119
MEM 524.156250 1595423914.6124
MEM 532.339844 1595423914.7130
MEM 533.535156 1595423914.8137
MEM 533.535156 1595423914.9143
MEM 533.535156 1595423915.0149
MEM 533.535156 1595423915.1155
MEM 533.535156 1595423915.2161
MEM 533.535156 1595423915.3167
MEM 537.640625 1595423915.4173
MEM 539.898438 1595423915.5180
MEM 539.898438 1595423915.6184
MEM 542.667969 1595423915.7192
MEM 542.667969 1595423915.8202
MEM 542.667969 1595423915.9206
MEM 542.667969 1595423916.0211
MEM 542.667969 1595423916.1216
MEM 544.906250 1595423916.2222
MEM 547.226562 1595423916.3228
MEM 547.226562 1595423916.4232
MEM 552.125000 1595423916.5235
MEM 552.125000 1595423916.6242
MEM 552.125000 1595423916.7246
MEM 552.125000 1595423916.8250
MEM 552.125000 1595423916.9255
MEM 552.125000 1595423917.0261
MEM 557.214844 1595423917.1266
MEM 561.289062 1595423917.2270
MEM 560.414062 1595423917.3275
MEM 560.414062 1595423917.4281
MEM 560.414062 1595423917.5286
MEM 560.414062 1595423917.6291
MEM 560.414062 1595423917.7295
MEM 560.414062 1595423917.8301
MEM 562.734375 1595423917.9307
MEM 570.140625 1595423918.0313
MEM 570.140625 1595423918.1319
MEM 566.003906 1595423918.2345
MEM 559.500000 1595423918.3372
MEM 559.500000 1595423918.4377
MEM 559.500000 1595423918.5383
MEM 559.500000 1595423918.6389
MEM 564.398438 1595423918.7395
MEM 564.398438 1595423918.8401
MEM 566.460938 1595423918.9407
MEM 566.460938 1595423919.0411
MEM 568.781250 1595423919.1419
MEM 568.781250 1595423919.2425
MEM 568.781250 1595423919.3432
MEM 568.781250 1595423919.4442
MEM 568.781250 1595423919.5445
MEM 566.949219 1595423919.6652
MEM 590.054688 1595423919.7664
MEM 595.066406 1595423919.8670
MEM 586.558594 1595423919.9675
MEM 578.804688 1595423920.0681
MEM 578.804688 1595423920.1705
MEM 578.804688 1595423920.2712
MEM 578.804688 1595423920.3718
MEM 579.382812 1595423920.5830
MEM 554.320312 1595423920.6847
MEM 531.078125 1595423920.7859
MEM 531.781250 1595423920.8881
MEM 532.039062 1595423920.9885
MEM 532.039062 1595423921.0890
MEM 532.039062 1595423921.1895
MEM 532.039062 1595423921.2900
MEM 532.039062 1595423921.3907
MEM 532.039062 1595423921.4913
MEM 532.039062 1595423921.5919
MEM 532.039062 1595423921.6925
MEM 532.039062 1595423921.7931
MEM 532.039062 1595423921.8937
MEM 532.039062 1595423921.9943
MEM 532.039062 1595423922.0949
MEM 532.039062 1595423922.1956
MEM 532.039062 1595423922.2961
MEM 532.039062 1595423922.3968
MEM 532.039062 1595423922.4974
MEM 532.039062 1595423922.5980
MEM 532.039062 1595423922.6985
MEM 532.039062 1595423922.7992
MEM 532.039062 1595423922.8998
MEM 532.039062 1595423923.0005
MEM 532.039062 1595423923.1010
MEM 532.039062 1595423923.2017
MEM 532.039062 1595423923.3023
MEM 532.039062 1595423923.4029
MEM 532.039062 1595423923.5033
MEM 532.039062 1595423923.6061
MEM 532.039062 1595423923.7067
MEM 532.039062 1595423923.8073
MEM 532.039062 1595423923.9079
MEM 532.039062 1595423924.0086
MEM 532.039062 1595423924.1091
MEM 532.039062 1595423924.2097
MEM 532.039062 1595423924.3103
MEM 532.039062 1595423924.4110
MEM 532.039062 1595423924.5116
MEM 532.039062 1595423924.6122
MEM 532.039062 1595423924.7128
MEM 532.039062 1595423924.8135
MEM 532.039062 1595423924.9140
MEM 532.039062 1595423925.0147
MEM 532.039062 1595423925.1153
MEM 532.039062 1595423925.2165
MEM 532.039062 1595423925.3169
MEM 532.039062 1595423925.4174
MEM 532.039062 1595423925.5178
MEM 532.039062 1595423925.6183
MEM 532.039062 1595423925.7189
MEM 532.039062 1595423925.8195
MEM 532.039062 1595423925.9201
MEM 532.039062 1595423926.0208
MEM 532.039062 1595423926.1214
MEM 532.039062 1595423926.2220
MEM 532.039062 1595423926.3226
MEM 532.039062 1595423926.4232
MEM 532.039062 1595423926.5238
MEM 532.039062 1595423926.6244
MEM 532.039062 1595423926.7250
MEM 532.039062 1595423926.8257
MEM 532.039062 1595423926.9263
MEM 532.039062 1595423927.0269
MEM 532.039062 1595423927.1275
MEM 532.039062 1595423927.2281
MEM 532.039062 1595423927.3287
MEM 532.039062 1595423927.4293
MEM 532.039062 1595423927.5299
MEM 532.039062 1595423927.6306
MEM 532.039062 1595423927.7312
MEM 532.121094 1595423927.8323
MEM 537.722656 1595423927.9327
MEM 537.722656 1595423928.0332
MEM 537.722656 1595423928.1336
MEM 537.722656 1595423928.2343
MEM 537.722656 1595423928.3348
MEM 539.785156 1595423928.4355
MEM 539.785156 1595423928.5360
MEM 544.144531 1595423928.6367
MEM 546.980469 1595423928.7409
MEM 546.980469 1595423928.8413
MEM 546.980469 1595423928.9418
MEM 546.980469 1595423929.0423
MEM 546.980469 1595423929.1427
MEM 551.105469 1595423929.2433
MEM 557.035156 1595423929.3448
MEM 557.035156 1595423929.4455
MEM 557.035156 1595423929.5461
MEM 563.738281 1595423929.6467
MEM 563.738281 1595423929.7473
MEM 563.738281 1595423929.8479
MEM 563.738281 1595423929.9486
MEM 566.574219 1595423930.0492
MEM 566.574219 1595423930.1498
MEM 574.308594 1595423930.2505
MEM 574.308594 1595423930.3510
MEM 574.308594 1595423930.4516
MEM 574.531250 1595423930.5548
MEM 574.531250 1595423930.6553
MEM 574.531250 1595423930.7559
MEM 574.531250 1595423930.8563
MEM 574.531250 1595423930.9567
MEM 575.832031 1595423931.0573
MEM 575.832031 1595423931.1579
MEM 575.832031 1595423931.2585
MEM 575.832031 1595423931.3596
MEM 564.066406 1595423931.4607
MEM 564.066406 1595423931.5613
MEM 564.066406 1595423931.6619
MEM 565.871094 1595423931.7635
MEM 568.191406 1595423931.8696
MEM 568.386719 1595423931.9705
MEM 569.949219 1595423932.0710
MEM 575.042969 1595423932.1715
MEM 582.765625 1595423932.2723
MEM 589.441406 1595423932.3727
MEM 586.199219 1595423932.4732
MEM 581.027344 1595423932.5736
MEM 571.351562 1595423932.6741
MEM 562.156250 1595423932.7746
MEM 560.777344 1595423932.8755
MEM 561.179688 1595423933.0846
MEM 561.160156 1595423933.1862
MEM 561.308594 1595423933.2875
MEM 561.308594 1595423933.3881
MEM 561.308594 1595423933.4886
MEM 561.308594 1595423933.5892
MEM 561.308594 1595423933.6898
MEM 561.308594 1595423933.7904
MEM 561.308594 1595423933.8911
MEM 561.308594 1595423933.9936
MEM 561.308594 1595423934.0942
MEM 561.308594 1595423934.1947
MEM 561.308594 1595423934.2955
MEM 561.308594 1595423934.3961
MEM 561.308594 1595423934.4967
MEM 561.308594 1595423934.5973
MEM 561.308594 1595423934.6979
MEM 561.308594 1595423934.7985
MEM 561.308594 1595423934.8992
MEM 561.308594 1595423934.9998
MEM 561.308594 1595423935.1003
MEM 561.308594 1595423935.2010
MEM 561.308594 1595423935.3016
MEM 561.308594 1595423935.4022
MEM 561.308594 1595423935.5028
MEM 561.308594 1595423935.6034
MEM 561.308594 1595423935.7040
MEM 561.308594 1595423935.8046
MEM 561.308594 1595423935.9053
MEM 561.308594 1595423936.0059
MEM 561.308594 1595423936.1065
MEM 561.308594 1595423936.2071
MEM 561.308594 1595423936.3077
MEM 561.308594 1595423936.4082
MEM 561.308594 1595423936.5089
MEM 561.308594 1595423936.6096
MEM 561.308594 1595423936.7102
MEM 561.308594 1595423936.8113
MEM 561.308594 1595423936.9118
MEM 561.308594 1595423937.0123
MEM 561.308594 1595423937.1127
MEM 561.308594 1595423937.2132
MEM 561.308594 1595423937.3137
MEM 561.308594 1595423937.4144
MEM 561.308594 1595423937.5150
MEM 561.308594 1595423937.6157
MEM 561.308594 1595423937.7163
MEM 561.308594 1595423937.8169
MEM 561.308594 1595423937.9175
MEM 561.308594 1595423938.0181
MEM 561.308594 1595423938.1186
MEM 561.308594 1595423938.2194
MEM 561.308594 1595423938.3200
MEM 561.308594 1595423938.4205
MEM 561.308594 1595423938.5213
MEM 561.308594 1595423938.6218
MEM 561.308594 1595423938.7224
MEM 561.308594 1595423938.8230
MEM 561.289062 1595423938.9236
MEM 561.289062 1595423939.0242
MEM 561.289062 1595423939.1282
MEM 561.289062 1595423939.2288
MEM 561.289062 1595423939.3291
MEM 561.289062 1595423939.4296
MEM 561.289062 1595423939.5302
MEM 561.289062 1595423939.6309
MEM 561.289062 1595423939.7315
MEM 561.289062 1595423939.8321
MEM 561.289062 1595423939.9327
MEM 561.289062 1595423940.0333
MEM 561.289062 1595423940.1337
MEM 561.289062 1595423940.2345
MEM 561.289062 1595423940.3351
MEM 561.289062 1595423940.4358
MEM 561.289062 1595423940.5364
MEM 561.289062 1595423940.6370
MEM 561.289062 1595423940.7376
MEM 561.289062 1595423940.8382
MEM 561.289062 1595423940.9388
MEM 561.289062 1595423941.0394
MEM 561.289062 1595423941.1400
MEM 561.289062 1595423941.2406
MEM 561.289062 1595423941.3412
MEM 561.289062 1595423941.4419
MEM 561.289062 1595423941.5425
MEM 561.289062 1595423941.6431
MEM 561.289062 1595423941.7437
MEM 561.289062 1595423941.8443
MEM 561.289062 1595423941.9449
MEM 561.289062 1595423942.0455
MEM 561.289062 1595423942.1462
MEM 563.351562 1595423942.2466
MEM 565.414062 1595423942.3474
MEM 565.414062 1595423942.4480
MEM 565.414062 1595423942.5486
MEM 565.414062 1595423942.6492
MEM 565.414062 1595423942.7499
MEM 568.250000 1595423942.8504
MEM 568.250000 1595423942.9511
MEM 568.250000 1595423943.0514
MEM 575.726562 1595423943.1523
MEM 575.726562 1595423943.2529
MEM 573.906250 1595423943.3536
MEM 551.996094 1595423943.4542
MEM 535.406250 1595423943.5552
MEM 535.406250 1595423943.6558
MEM 539.789062 1595423943.7570
MEM 539.789062 1595423943.8580
MEM 542.625000 1595423943.9587
MEM 542.625000 1595423944.0608
MEM 542.625000 1595423944.1644
MEM 542.882812 1595423944.2868
MEM 553.621094 1595423944.3873
MEM 565.796875 1595423944.4880
MEM 565.796875 1595423944.5885
MEM 565.796875 1595423944.6890
MEM 565.796875 1595423944.7894
MEM 565.855469 1595423944.9067
MEM 565.835938 1595423945.0079
MEM 566.250000 1595423945.1087
MEM 566.292969 1595423945.2097
MEM 558.480469 1595423945.3102
MEM 537.605469 1595423945.4109
MEM 523.859375 1595423945.5113
MEM 523.859375 1595423945.6117
MEM 523.859375 1595423945.7122
MEM 523.859375 1595423945.8128
MEM 523.859375 1595423945.9134
MEM 523.859375 1595423946.0140
MEM 523.859375 1595423946.1146
MEM 526.527344 1595423946.2151
MEM 527.042969 1595423946.3173
MEM 527.042969 1595423946.4178
MEM 527.042969 1595423946.5182
MEM 527.042969 1595423946.6187
MEM 527.042969 1595423946.7193
MEM 527.042969 1595423946.8199
MEM 527.042969 1595423946.9205
MEM 527.042969 1595423947.0212
MEM 527.042969 1595423947.1216
MEM 527.042969 1595423947.2228
MEM 527.042969 1595423947.3233
MEM 527.042969 1595423947.4236
MEM 527.042969 1595423947.5242
MEM 527.042969 1595423947.6248
MEM 527.042969 1595423947.7254
MEM 527.042969 1595423947.8260
MEM 527.042969 1595423947.9266
MEM 527.042969 1595423948.0274
MEM 527.042969 1595423948.1279
MEM 527.042969 1595423948.2285
MEM 527.042969 1595423948.3291
MEM 527.042969 1595423948.4297
MEM 527.042969 1595423948.5303
MEM 527.042969 1595423948.6309
MEM 527.042969 1595423948.7315
MEM 527.042969 1595423948.8321
MEM 527.042969 1595423948.9327
MEM 527.042969 1595423949.0334
MEM 527.042969 1595423949.1340
MEM 527.042969 1595423949.2346
MEM 527.042969 1595423949.3352
MEM 527.042969 1595423949.4377
MEM 527.042969 1595423949.5384
MEM 527.042969 1595423949.6390
MEM 527.042969 1595423949.7396
MEM 527.042969 1595423949.8402
MEM 527.042969 1595423949.9408
MEM 527.042969 1595423950.0415
MEM 527.042969 1595423950.1420
MEM 527.042969 1595423950.2427
MEM 527.042969 1595423950.3433
MEM 527.042969 1595423950.4438
MEM 527.042969 1595423950.5446
MEM 527.042969 1595423950.6450
MEM 527.042969 1595423950.7455
MEM 527.042969 1595423950.8463
MEM 527.042969 1595423950.9469
MEM 527.042969 1595423951.0476
MEM 527.042969 1595423951.1482
MEM 527.042969 1595423951.2488
MEM 527.042969 1595423951.3494
MEM 527.042969 1595423951.4500
MEM 527.042969 1595423951.5507
MEM 527.042969 1595423951.6513
MEM 527.042969 1595423951.7519
MEM 527.042969 1595423951.8525
MEM 527.042969 1595423951.9531
MEM 527.042969 1595423952.0537
MEM 527.042969 1595423952.1543
MEM 527.042969 1595423952.2549
MEM 527.042969 1595423952.3555
MEM 527.042969 1595423952.4561
MEM 527.042969 1595423952.5568
MEM 527.042969 1595423952.6574
MEM 527.042969 1595423952.7580
MEM 527.042969 1595423952.8586
MEM 527.042969 1595423952.9592
MEM 527.042969 1595423953.0603
MEM 527.042969 1595423953.1607
MEM 527.042969 1595423953.2612
MEM 527.042969 1595423953.3616
MEM 527.042969 1595423953.4623
MEM 527.042969 1595423953.5629
MEM 527.042969 1595423953.6635
MEM 527.042969 1595423953.7641
MEM 527.042969 1595423953.8647
MEM 527.042969 1595423953.9653
MEM 528.847656 1595423954.0659
MEM 528.847656 1595423954.1666
MEM 528.847656 1595423954.2670
MEM 528.847656 1595423954.3673
MEM 528.847656 1595423954.4679
MEM 528.847656 1595423954.5705
MEM 539.417969 1595423954.6712
MEM 539.417969 1595423954.7717
MEM 539.417969 1595423954.8723
MEM 542.253906 1595423954.9729
MEM 542.253906 1595423955.0736
MEM 542.253906 1595423955.1742
MEM 542.253906 1595423955.2749
MEM 542.253906 1595423955.3754
MEM 523.687500 1595423955.4760
MEM 520.136719 1595423955.5766
MEM 520.136719 1595423955.6772
MEM 525.292969 1595423955.7779
MEM 525.292969 1595423955.8785
MEM 525.292969 1595423955.9791
MEM 525.292969 1595423956.0797
MEM 525.292969 1595423956.1803
MEM 525.292969 1595423956.2815
MEM 528.128906 1595423956.3891
MEM 528.144531 1595423956.4898
MEM 528.890625 1595423956.5905
MEM 529.085938 1595423956.6914
MEM 529.085938 1595423956.7923
MEM 529.085938 1595423956.8927
MEM 529.085938 1595423956.9932
MEM 529.171875 1595423957.1057
MEM 529.144531 1595423957.2069
MEM 449.660156 1595423957.3073
MEM 449.660156 1595423957.4081
MEM 449.660156 1595423957.5086
MEM 449.660156 1595423957.6091
MEM 449.660156 1595423957.7094
MEM 449.660156 1595423957.8100
MEM 449.660156 1595423957.9106
MEM 449.660156 1595423958.0112
MEM 449.660156 1595423958.1118
MEM 449.660156 1595423958.2124
MEM 449.660156 1595423958.3131
MEM 449.660156 1595423958.4137
MEM 449.660156 1595423958.5143
MEM 449.660156 1595423958.6149
MEM 449.660156 1595423958.7155
MEM 449.660156 1595423958.8161
MEM 449.660156 1595423958.9167
MEM 449.660156 1595423959.0173
MEM 449.660156 1595423959.1180
MEM 449.660156 1595423959.2186
MEM 449.660156 1595423959.3192
MEM 449.660156 1595423959.4202
MEM 449.660156 1595423959.5207
MEM 449.660156 1595423959.6211
MEM 449.660156 1595423959.7236
MEM 449.660156 1595423959.8242
MEM 449.660156 1595423959.9248
MEM 449.660156 1595423960.0255
MEM 449.660156 1595423960.1260
MEM 449.660156 1595423960.2266
MEM 449.660156 1595423960.3273
MEM 449.660156 1595423960.4279
MEM 449.660156 1595423960.5285
MEM 449.660156 1595423960.6291
MEM 449.660156 1595423960.7298
MEM 449.660156 1595423960.8303
MEM 449.660156 1595423960.9309
MEM 449.660156 1595423961.0316
MEM 449.660156 1595423961.1321
MEM 449.660156 1595423961.2328
MEM 449.660156 1595423961.3334
MEM 449.660156 1595423961.4340
MEM 449.660156 1595423961.5346
MEM 449.660156 1595423961.6352
MEM 449.660156 1595423961.7358
MEM 449.660156 1595423961.8365
MEM 449.660156 1595423961.9371
MEM 449.660156 1595423962.0377
MEM 449.660156 1595423962.1383
MEM 449.660156 1595423962.2389
MEM 449.785156 1595423962.3393
MEM 451.128906 1595423962.4400
MEM 452.613281 1595423962.5406
MEM 453.996094 1595423962.6411
MEM 455.386719 1595423962.7418
MEM 456.710938 1595423962.8425
MEM 458.156250 1595423962.9433
MEM 459.437500 1595423963.0439
MEM 460.683594 1595423963.1443
MEM 462.089844 1595423963.2449
MEM 463.351562 1595423963.3454
MEM 464.535156 1595423963.4462
MEM 466.242188 1595423963.5469
MEM 468.867188 1595423963.6474
MEM 470.628906 1595423963.7480
MEM 472.433594 1595423963.8487
MEM 474.082031 1595423963.9493
MEM 475.687500 1595423964.0502
MEM 478.066406 1595423964.1510
MEM 479.710938 1595423964.2517
MEM 481.636719 1595423964.3525
MEM 484.015625 1595423964.4535
MEM 486.203125 1595423964.5542
MEM 486.890625 1595423964.6547
MEM 486.890625 1595423964.7552
MEM 486.890625 1595423964.8577
MEM 486.890625 1595423964.9582
MEM 486.890625 1595423965.0587
MEM 486.890625 1595423965.1592
MEM 486.890625 1595423965.2597
MEM 486.890625 1595423965.3603
MEM 486.890625 1595423965.4609
MEM 486.890625 1595423965.5615
MEM 486.890625 1595423965.6621
MEM 486.890625 1595423965.7627
MEM 486.890625 1595423965.8634
MEM 486.890625 1595423965.9640
MEM 486.890625 1595423966.0646
MEM 486.890625 1595423966.1652
MEM 486.890625 1595423966.2658
MEM 486.890625 1595423966.3664
MEM 486.890625 1595423966.4670
MEM 486.890625 1595423966.5677
MEM 486.890625 1595423966.6682
MEM 486.890625 1595423966.7689
MEM 486.890625 1595423966.8695
MEM 486.890625 1595423966.9701
MEM 486.890625 1595423967.0707
MEM 486.890625 1595423967.1713
MEM 486.890625 1595423967.2720
MEM 486.890625 1595423967.3726
MEM 486.890625 1595423967.4732
MEM 486.890625 1595423967.5738
MEM 486.890625 1595423967.6744
MEM 486.890625 1595423967.7750
MEM 486.890625 1595423967.8756
MEM 486.890625 1595423967.9762
MEM 486.890625 1595423968.0768
MEM 486.890625 1595423968.1775
MEM 486.890625 1595423968.2781
MEM 486.890625 1595423968.3787
MEM 486.890625 1595423968.4793
MEM 486.890625 1595423968.5799
MEM 486.890625 1595423968.6805
MEM 486.890625 1595423968.7811
MEM 486.890625 1595423968.8817
MEM 486.890625 1595423968.9824
MEM 486.890625 1595423969.0830
MEM 486.890625 1595423969.1836
MEM 486.890625 1595423969.2842
MEM 486.890625 1595423969.3848
MEM 486.890625 1595423969.4854
MEM 486.890625 1595423969.5860
MEM 486.890625 1595423969.6866
MEM 486.890625 1595423969.7873
MEM 486.890625 1595423969.8883
MEM 486.890625 1595423969.9931
MEM 486.890625 1595423970.0945
MEM 486.890625 1595423970.1961
MEM 486.890625 1595423970.2986
