CMDLINE python3 Phase1-InitialTrain.py
MEM 276.636719 1595424364.4169
MEM 276.894531 1595424364.5175
MEM 281.660156 1595424364.6178
MEM 281.660156 1595424364.7183
MEM 281.660156 1595424364.8189
MEM 281.660156 1595424364.9195
MEM 281.660156 1595424365.0202
MEM 281.660156 1595424365.1207
MEM 281.660156 1595424365.2214
MEM 281.660156 1595424365.3221
MEM 286.492188 1595424365.4226
MEM 291.578125 1595424365.5266
MEM 296.152344 1595424365.6271
MEM 301.242188 1595424365.7278
MEM 301.242188 1595424365.8283
MEM 301.242188 1595424365.9286
MEM 301.242188 1595424366.0292
MEM 301.242188 1595424366.1298
MEM 301.242188 1595424366.2304
MEM 301.500000 1595424366.3310
MEM 301.500000 1595424366.4316
MEM 301.500000 1595424366.5323
MEM 301.500000 1595424366.6329
MEM 306.265625 1595424366.7335
MEM 310.773438 1595424366.8341
MEM 315.539062 1595424366.9347
MEM 315.796875 1595424367.0353
MEM 315.796875 1595424367.1359
MEM 320.566406 1595424367.2365
MEM 320.566406 1595424367.3372
MEM 320.566406 1595424367.4377
MEM 320.566406 1595424367.5384
MEM 320.566406 1595424367.6390
MEM 320.566406 1595424367.7396
MEM 325.398438 1595424367.8402
MEM 325.398438 1595424367.9408
MEM 325.398438 1595424368.0414
MEM 329.714844 1595424368.1427
MEM 334.804688 1595424368.2437
MEM 334.804688 1595424368.3443
MEM 335.062500 1595424368.4449
MEM 339.890625 1595424368.5459
MEM 339.890625 1595424368.6463
MEM 339.890625 1595424368.7468
MEM 339.890625 1595424368.8473
MEM 339.890625 1595424368.9479
MEM 339.890625 1595424369.0486
MEM 344.660156 1595424369.1492
MEM 344.660156 1595424369.2498
MEM 344.660156 1595424369.3504
MEM 354.066406 1595424369.4510
MEM 354.066406 1595424369.5516
MEM 354.066406 1595424369.6522
MEM 354.324219 1595424369.7533
MEM 354.324219 1595424369.8537
MEM 359.156250 1595424369.9540
MEM 359.156250 1595424370.0546
MEM 359.156250 1595424370.1553
MEM 359.156250 1595424370.2559
MEM 359.156250 1595424370.3565
MEM 363.984375 1595424370.4571
MEM 363.984375 1595424370.5577
MEM 368.750000 1595424370.6623
MEM 371.003906 1595424370.7636
MEM 373.324219 1595424370.8645
MEM 373.582031 1595424370.9651
MEM 373.582031 1595424371.0657
MEM 378.347656 1595424371.1663
MEM 378.347656 1595424371.2669
MEM 378.347656 1595424371.3675
MEM 378.347656 1595424371.4681
MEM 378.347656 1595424371.5688
MEM 378.347656 1595424371.6693
MEM 381.175781 1595424371.7699
MEM 381.175781 1595424371.8707
MEM 381.175781 1595424371.9712
MEM 389.792969 1595424372.0718
MEM 389.792969 1595424372.1724
MEM 389.886719 1595424372.2730
MEM 389.886719 1595424372.3736
MEM 389.886719 1595424372.4742
MEM 392.906250 1595424372.5749
MEM 392.906250 1595424372.6755
MEM 393.164062 1595424372.7761
MEM 398.445312 1595424372.8767
MEM 398.445312 1595424372.9778
MEM 398.445312 1595424373.0783
MEM 398.445312 1595424373.1790
MEM 403.726562 1595424373.2795
MEM 403.726562 1595424373.3799
MEM 408.746094 1595424373.4804
MEM 408.750000 1595424373.5810
MEM 408.750000 1595424373.6816
MEM 408.750000 1595424373.7822
MEM 414.031250 1595424373.8833
MEM 414.289062 1595424373.9838
MEM 414.289062 1595424374.0843
MEM 419.062500 1595424374.1848
MEM 419.062500 1595424374.2854
MEM 419.062500 1595424374.3864
MEM 423.828125 1595424374.4870
MEM 423.828125 1595424374.5876
MEM 422.625000 1595424374.6894
MEM 422.625000 1595424374.7907
MEM 434.402344 1595424374.8923
MEM 434.734375 1595424374.9929
MEM 438.878906 1595424375.0934
MEM 438.878906 1595424375.1940
MEM 438.878906 1595424375.2946
MEM 438.878906 1595424375.3953
MEM 438.878906 1595424375.4963
MEM 438.878906 1595424375.5969
MEM 438.878906 1595424375.6976
MEM 438.878906 1595424375.8016
MEM 438.878906 1595424375.9032
MEM 438.878906 1595424376.0064
MEM 438.878906 1595424376.1069
MEM 438.878906 1595424376.2075
MEM 438.878906 1595424376.3077
MEM 438.878906 1595424376.4121
MEM 438.878906 1595424376.5145
MEM 438.878906 1595424376.6153
MEM 438.878906 1595424376.7159
MEM 438.878906 1595424376.8166
MEM 438.878906 1595424376.9172
MEM 438.878906 1595424377.0178
MEM 438.878906 1595424377.1184
MEM 445.636719 1595424377.2215
MEM 450.777344 1595424377.3248
MEM 463.500000 1595424377.4251
MEM 463.500000 1595424377.5257
MEM 463.500000 1595424377.6263
MEM 463.500000 1595424377.7270
MEM 463.500000 1595424377.8276
MEM 463.500000 1595424377.9282
MEM 463.500000 1595424378.0303
MEM 463.500000 1595424378.1308
MEM 466.335938 1595424378.2312
MEM 471.425781 1595424378.3318
MEM 478.128906 1595424378.4323
MEM 478.128906 1595424378.5328
MEM 478.128906 1595424378.6340
MEM 478.128906 1595424378.7344
MEM 478.128906 1595424378.8349
MEM 478.128906 1595424378.9353
MEM 478.128906 1595424379.0359
MEM 481.156250 1595424379.1365
MEM 491.660156 1595424379.2371
MEM 491.660156 1595424379.3377
MEM 491.660156 1595424379.4383
MEM 491.660156 1595424379.5389
MEM 491.660156 1595424379.6395
MEM 491.660156 1595424379.7402
MEM 491.660156 1595424379.8408
MEM 491.660156 1595424379.9412
MEM 491.660156 1595424380.0420
MEM 497.007812 1595424380.1426
MEM 497.007812 1595424380.2432
MEM 497.007812 1595424380.3438
MEM 497.007812 1595424380.4445
MEM 497.007812 1595424380.5451
MEM 497.007812 1595424380.6457
MEM 497.007812 1595424380.7463
MEM 505.683594 1595424380.8467
MEM 505.683594 1595424380.9512
MEM 507.917969 1595424381.0520
MEM 507.917969 1595424381.1526
MEM 507.917969 1595424381.2537
MEM 507.917969 1595424381.3542
MEM 507.917969 1595424381.4546
MEM 507.917969 1595424381.5551
MEM 510.683594 1595424381.6558
MEM 517.992188 1595424381.7563
MEM 517.992188 1595424381.8569
MEM 520.035156 1595424381.9575
MEM 520.035156 1595424382.0582
MEM 520.035156 1595424382.1588
MEM 520.035156 1595424382.2594
MEM 520.035156 1595424382.3600
MEM 520.035156 1595424382.4606
MEM 522.082031 1595424382.5612
MEM 529.195312 1595424382.6618
MEM 529.195312 1595424382.7625
MEM 543.300781 1595424382.8631
MEM 543.300781 1595424382.9637
MEM 543.300781 1595424383.0643
MEM 543.300781 1595424383.1649
MEM 543.300781 1595424383.2661
MEM 543.300781 1595424383.3670
MEM 550.710938 1595424383.4674
MEM 557.351562 1595424383.5683
MEM 557.351562 1595424383.6689
MEM 559.410156 1595424383.7695
MEM 559.410156 1595424383.8702
MEM 559.410156 1595424383.9708
MEM 559.410156 1595424384.0714
MEM 559.410156 1595424384.1719
MEM 561.472656 1595424384.2723
MEM 564.566406 1595424384.3732
MEM 567.335938 1595424384.4738
MEM 570.171875 1595424384.5744
MEM 570.171875 1595424384.6751
MEM 570.171875 1595424384.7757
MEM 570.171875 1595424384.8763
MEM 570.171875 1595424384.9769
MEM 571.460938 1595424385.0775
MEM 577.324219 1595424385.1781
MEM 579.644531 1595424385.2787
MEM 579.644531 1595424385.3794
MEM 580.160156 1595424385.4800
MEM 580.160156 1595424385.5806
MEM 580.160156 1595424385.6812
MEM 580.160156 1595424385.7818
MEM 588.085938 1595424385.8824
MEM 590.917969 1595424385.9830
MEM 596.265625 1595424386.0873
MEM 596.265625 1595424386.1882
MEM 596.265625 1595424386.2886
MEM 599.101562 1595424386.3894
MEM 599.101562 1595424386.4900
MEM 599.101562 1595424386.5906
MEM 599.101562 1595424386.6912
MEM 599.101562 1595424386.7918
MEM 599.343750 1595424386.8924
MEM 599.343750 1595424386.9931
MEM 599.343750 1595424387.0937
MEM 599.343750 1595424387.1943
MEM 599.343750 1595424387.2949
MEM 599.343750 1595424387.3955
MEM 599.343750 1595424387.4961
MEM 599.343750 1595424387.5982
MEM 601.371094 1595424387.7151
MEM 624.679688 1595424387.8168
MEM 637.449219 1595424387.9175
MEM 637.449219 1595424388.0180
MEM 637.449219 1595424388.1187
MEM 637.449219 1595424388.2193
MEM 635.609375 1595424388.3305
MEM 635.582031 1595424388.4344
MEM 635.589844 1595424388.5360
MEM 571.781250 1595424388.6365
MEM 571.781250 1595424388.7368
MEM 571.781250 1595424388.8373
MEM 571.781250 1595424388.9380
MEM 571.781250 1595424389.0386
MEM 571.781250 1595424389.1392
MEM 571.781250 1595424389.2398
MEM 571.781250 1595424389.3404
MEM 571.781250 1595424389.4410
MEM 571.781250 1595424389.5416
MEM 571.781250 1595424389.6422
MEM 571.781250 1595424389.7429
MEM 571.781250 1595424389.8434
MEM 571.781250 1595424389.9441
MEM 571.781250 1595424390.0448
MEM 571.781250 1595424390.1458
MEM 571.781250 1595424390.2461
MEM 571.781250 1595424390.3466
MEM 571.781250 1595424390.4472
MEM 571.781250 1595424390.5477
MEM 571.781250 1595424390.6484
MEM 571.781250 1595424390.7490
MEM 571.781250 1595424390.8496
MEM 571.781250 1595424390.9502
MEM 571.781250 1595424391.0506
MEM 571.781250 1595424391.1515
MEM 571.902344 1595424391.2539
MEM 571.902344 1595424391.3546
MEM 571.902344 1595424391.4553
MEM 571.902344 1595424391.5558
MEM 571.902344 1595424391.6564
MEM 571.902344 1595424391.7571
MEM 571.902344 1595424391.8577
MEM 574.062500 1595424391.9583
MEM 581.539062 1595424392.0589
MEM 586.113281 1595424392.1595
MEM 586.113281 1595424392.2601
MEM 586.113281 1595424392.3608
MEM 586.113281 1595424392.4613
MEM 586.113281 1595424392.5619
MEM 586.113281 1595424392.6625
MEM 586.113281 1595424392.7632
MEM 596.875000 1595424392.8638
MEM 596.875000 1595424392.9644
MEM 596.875000 1595424393.0650
MEM 596.875000 1595424393.1656
MEM 596.875000 1595424393.2662
MEM 596.875000 1595424393.3668
MEM 596.875000 1595424393.4675
MEM 596.875000 1595424393.5681
MEM 604.800781 1595424393.6687
MEM 605.058594 1595424393.7698
MEM 607.828125 1595424393.8701
MEM 607.828125 1595424393.9706
MEM 607.828125 1595424394.0711
MEM 607.828125 1595424394.1717
MEM 607.828125 1595424394.2724
MEM 607.828125 1595424394.3728
MEM 609.890625 1595424394.4736
MEM 620.136719 1595424394.5742
MEM 620.136719 1595424394.6748
MEM 620.136719 1595424394.7754
MEM 620.136719 1595424394.8760
MEM 620.136719 1595424394.9766
MEM 620.136719 1595424395.0773
MEM 620.136719 1595424395.1779
MEM 622.199219 1595424395.2785
MEM 624.261719 1595424395.3791
MEM 630.964844 1595424395.4797
MEM 630.964844 1595424395.5803
MEM 633.734375 1595424395.6810
MEM 633.734375 1595424395.7816
MEM 633.734375 1595424395.8821
MEM 633.734375 1595424395.9828
MEM 635.992188 1595424396.0834
MEM 635.992188 1595424396.1839
MEM 638.824219 1595424396.2846
MEM 638.824219 1595424396.3888
MEM 641.660156 1595424396.4892
MEM 641.660156 1595424396.5896
MEM 641.660156 1595424396.6901
MEM 641.660156 1595424396.7906
MEM 646.750000 1595424396.8913
MEM 649.585938 1595424396.9919
MEM 654.675781 1595424397.0924
MEM 654.675781 1595424397.1931
MEM 654.675781 1595424397.2936
MEM 654.675781 1595424397.3943
MEM 662.859375 1595424397.4949
MEM 662.859375 1595424397.5955
MEM 662.859375 1595424397.6961
MEM 662.859375 1595424397.7967
MEM 671.300781 1595424397.8978
MEM 671.300781 1595424397.9982
MEM 671.300781 1595424398.0987
MEM 671.300781 1595424398.2114
MEM 671.300781 1595424398.3118
MEM 671.300781 1595424398.4123
MEM 671.300781 1595424398.5127
MEM 671.300781 1595424398.6133
MEM 676.906250 1595424398.7145
MEM 676.906250 1595424398.8156
MEM 676.906250 1595424398.9171
MEM 676.906250 1595424399.0178
MEM 676.906250 1595424399.1185
MEM 681.289062 1595424399.2195
MEM 681.289062 1595424399.3200
MEM 684.316406 1595424399.4207
MEM 684.316406 1595424399.5333
MEM 691.402344 1595424399.6390
MEM 704.472656 1595424399.7396
MEM 713.039062 1595424399.8401
MEM 713.039062 1595424399.9406
MEM 713.039062 1595424400.0409
MEM 711.160156 1595424400.1432
MEM 685.472656 1595424400.2458
MEM 685.472656 1595424400.3462
MEM 685.472656 1595424400.4466
MEM 685.472656 1595424400.5472
MEM 685.472656 1595424400.6478
MEM 685.472656 1595424400.7484
MEM 685.472656 1595424400.8490
MEM 685.472656 1595424400.9496
MEM 685.472656 1595424401.0502
MEM 685.472656 1595424401.1507
MEM 685.472656 1595424401.2515
MEM 685.472656 1595424401.3520
MEM 685.472656 1595424401.4527
MEM 685.472656 1595424401.5574
MEM 685.472656 1595424401.6578
MEM 685.472656 1595424401.7588
MEM 685.472656 1595424401.8592
MEM 685.472656 1595424401.9597
MEM 685.472656 1595424402.0603
MEM 685.472656 1595424402.1609
MEM 685.472656 1595424402.2615
MEM 685.472656 1595424402.3621
MEM 685.472656 1595424402.4627
MEM 685.472656 1595424402.5634
MEM 685.472656 1595424402.6639
MEM 685.472656 1595424402.7645
MEM 685.472656 1595424402.8651
MEM 685.472656 1595424402.9658
MEM 685.472656 1595424403.0664
MEM 685.472656 1595424403.1670
MEM 685.472656 1595424403.2676
MEM 685.472656 1595424403.3682
MEM 685.472656 1595424403.4688
MEM 685.472656 1595424403.5695
MEM 685.472656 1595424403.6700
MEM 685.472656 1595424403.7707
MEM 685.472656 1595424403.8713
MEM 685.472656 1595424403.9719
MEM 685.472656 1595424404.0725
MEM 685.472656 1595424404.1731
MEM 685.472656 1595424404.2737
MEM 685.472656 1595424404.3744
MEM 685.472656 1595424404.4749
MEM 685.472656 1595424404.5756
MEM 685.472656 1595424404.6762
MEM 685.472656 1595424404.7768
MEM 685.472656 1595424404.8774
MEM 685.472656 1595424404.9780
MEM 685.472656 1595424405.0787
MEM 685.472656 1595424405.1793
MEM 685.472656 1595424405.2799
MEM 685.472656 1595424405.3806
MEM 685.472656 1595424405.4811
MEM 685.472656 1595424405.5817
MEM 685.472656 1595424405.6823
MEM 685.472656 1595424405.7829
MEM 685.472656 1595424405.8835
MEM 685.472656 1595424405.9841
MEM 685.472656 1595424406.0848
MEM 685.472656 1595424406.1853
MEM 685.472656 1595424406.2860
MEM 685.472656 1595424406.3866
MEM 685.472656 1595424406.4872
MEM 685.472656 1595424406.5878
MEM 685.472656 1595424406.6918
MEM 685.472656 1595424406.7924
MEM 685.472656 1595424406.8929
MEM 685.472656 1595424406.9933
MEM 685.472656 1595424407.0938
MEM 690.886719 1595424407.1944
MEM 690.886719 1595424407.2950
MEM 690.886719 1595424407.3956
MEM 690.886719 1595424407.4962
MEM 690.886719 1595424407.5969
MEM 690.886719 1595424407.6975
MEM 693.914062 1595424407.7981
MEM 696.492188 1595424407.8987
MEM 698.812500 1595424407.9994
MEM 698.812500 1595424408.1000
MEM 698.812500 1595424408.2020
MEM 698.949219 1595424408.3025
MEM 698.949219 1595424408.4029
MEM 698.949219 1595424408.5034
MEM 704.550781 1595424408.6040
MEM 708.871094 1595424408.7046
MEM 711.703125 1595424408.8052
MEM 711.703125 1595424408.9058
MEM 711.703125 1595424409.0064
MEM 711.703125 1595424409.1075
MEM 714.796875 1595424409.2080
MEM 714.796875 1595424409.3085
MEM 714.796875 1595424409.4089
MEM 719.113281 1595424409.5096
MEM 721.949219 1595424409.6101
MEM 721.949219 1595424409.7107
MEM 721.949219 1595424409.8113
MEM 721.949219 1595424409.9119
MEM 724.976562 1595424410.0130
MEM 724.976562 1595424410.1136
MEM 724.976562 1595424410.2140
MEM 727.812500 1595424410.3145
MEM 737.542969 1595424410.4150
MEM 737.542969 1595424410.5158
MEM 737.542969 1595424410.6163
MEM 737.542969 1595424410.7173
MEM 737.542969 1595424410.8184
MEM 740.378906 1595424410.9195
MEM 740.378906 1595424411.0201
MEM 740.378906 1595424411.1206
MEM 743.148438 1595424411.2374
MEM 743.148438 1595424411.3390
MEM 753.457031 1595424411.4398
MEM 753.457031 1595424411.5404
MEM 753.457031 1595424411.6410
MEM 753.457031 1595424411.7416
MEM 751.558594 1595424411.8454
MEM 751.585938 1595424411.9467
MEM 751.585938 1595424412.0483
MEM 751.585938 1595424412.1488
MEM 751.585938 1595424412.2495
MEM 751.585938 1595424412.3499
MEM 751.585938 1595424412.4504
MEM 751.585938 1595424412.5509
MEM 751.585938 1595424412.6515
MEM 751.585938 1595424412.7521
MEM 751.585938 1595424412.8527
MEM 751.585938 1595424412.9532
MEM 751.585938 1595424413.0539
MEM 751.585938 1595424413.1546
MEM 751.585938 1595424413.2551
MEM 751.585938 1595424413.3558
MEM 751.585938 1595424413.4564
MEM 751.585938 1595424413.5570
MEM 751.585938 1595424413.6576
MEM 751.585938 1595424413.7582
MEM 751.937500 1595424413.8589
MEM 751.937500 1595424413.9595
MEM 751.937500 1595424414.0601
MEM 751.937500 1595424414.1608
MEM 751.937500 1595424414.2618
MEM 751.937500 1595424414.3622
MEM 751.937500 1595424414.4626
MEM 751.937500 1595424414.5631
MEM 751.937500 1595424414.6638
MEM 751.937500 1595424414.7644
MEM 751.937500 1595424414.8650
MEM 751.937500 1595424414.9656
MEM 751.937500 1595424415.0662
MEM 751.937500 1595424415.1669
MEM 751.937500 1595424415.2674
MEM 751.937500 1595424415.3681
MEM 751.937500 1595424415.4687
MEM 751.937500 1595424415.5693
MEM 751.937500 1595424415.6698
MEM 751.937500 1595424415.7705
MEM 751.937500 1595424415.8711
MEM 751.937500 1595424415.9717
MEM 751.937500 1595424416.0724
MEM 751.937500 1595424416.1729
MEM 751.937500 1595424416.2735
MEM 751.937500 1595424416.3741
MEM 751.937500 1595424416.4748
MEM 751.937500 1595424416.5754
MEM 751.937500 1595424416.6760
MEM 751.937500 1595424416.7766
MEM 751.937500 1595424416.8772
MEM 751.937500 1595424416.9813
MEM 751.937500 1595424417.0818
MEM 751.937500 1595424417.1822
MEM 751.937500 1595424417.2827
MEM 751.937500 1595424417.3832
MEM 751.937500 1595424417.4838
MEM 751.937500 1595424417.5845
MEM 751.937500 1595424417.6850
MEM 751.937500 1595424417.7857
MEM 751.937500 1595424417.8862
MEM 751.937500 1595424417.9869
MEM 751.937500 1595424418.0875
MEM 751.937500 1595424418.1882
MEM 751.937500 1595424418.2887
MEM 751.937500 1595424418.3893
MEM 751.937500 1595424418.4899
MEM 751.937500 1595424418.5905
MEM 751.937500 1595424418.6912
MEM 751.937500 1595424418.7918
MEM 751.937500 1595424418.8924
MEM 751.937500 1595424418.9927
MEM 751.937500 1595424419.0936
MEM 751.937500 1595424419.1942
MEM 751.937500 1595424419.2948
MEM 751.937500 1595424419.3954
MEM 751.937500 1595424419.4961
MEM 751.937500 1595424419.5967
MEM 751.937500 1595424419.6978
MEM 751.937500 1595424419.7981
MEM 751.937500 1595424419.8986
MEM 751.937500 1595424419.9991
MEM 751.937500 1595424420.0997
MEM 751.937500 1595424420.2003
MEM 751.937500 1595424420.3010
MEM 751.937500 1595424420.4016
MEM 751.937500 1595424420.5023
MEM 751.937500 1595424420.6029
MEM 751.937500 1595424420.7035
MEM 751.937500 1595424420.8040
MEM 751.937500 1595424420.9047
MEM 751.937500 1595424421.0053
MEM 751.937500 1595424421.1059
MEM 751.937500 1595424421.2065
MEM 751.937500 1595424421.3071
MEM 751.937500 1595424421.4078
MEM 759.410156 1595424421.5084
MEM 762.441406 1595424421.6089
MEM 762.441406 1595424421.7095
MEM 762.441406 1595424421.8101
MEM 762.441406 1595424421.9107
MEM 762.441406 1595424422.0114
MEM 762.441406 1595424422.1153
MEM 762.441406 1595424422.2158
MEM 765.015625 1595424422.3162
MEM 775.453125 1595424422.4168
MEM 775.453125 1595424422.5178
MEM 775.453125 1595424422.6190
MEM 775.453125 1595424422.7196
MEM 775.453125 1595424422.8202
MEM 775.453125 1595424422.9213
MEM 775.453125 1595424423.0218
MEM 775.453125 1595424423.1226
MEM 777.257812 1595424423.2581
MEM 779.257812 1595424423.3586
MEM 779.257812 1595424423.4590
MEM 779.257812 1595424423.5597
MEM 779.257812 1595424423.6602
MEM 777.285156 1595424423.7613
MEM 777.250000 1595424423.8624
MEM 777.250000 1595424423.9634
MEM 777.250000 1595424424.0638
MEM 777.250000 1595424424.1643
MEM 777.250000 1595424424.2648
MEM 777.250000 1595424424.3654
MEM 777.250000 1595424424.4660
MEM 777.250000 1595424424.5666
MEM 777.250000 1595424424.6672
MEM 777.250000 1595424424.7678
MEM 777.250000 1595424424.8684
MEM 777.250000 1595424424.9691
MEM 769.472656 1595424425.0697
MEM 769.472656 1595424425.1703
MEM 769.472656 1595424425.2709
MEM 769.472656 1595424425.3715
MEM 769.472656 1595424425.4721
MEM 769.472656 1595424425.5728
MEM 769.472656 1595424425.6734
MEM 769.472656 1595424425.7740
MEM 769.472656 1595424425.8746
MEM 769.472656 1595424425.9752
MEM 769.472656 1595424426.0758
MEM 769.472656 1595424426.1765
MEM 769.472656 1595424426.2771
MEM 769.472656 1595424426.3775
MEM 769.472656 1595424426.4782
MEM 769.472656 1595424426.5789
MEM 769.472656 1595424426.6796
MEM 769.472656 1595424426.7801
MEM 769.472656 1595424426.8807
MEM 769.472656 1595424426.9818
MEM 769.472656 1595424427.0823
MEM 769.472656 1595424427.1827
MEM 769.472656 1595424427.2866
MEM 769.472656 1595424427.3871
MEM 769.472656 1595424427.4875
MEM 769.472656 1595424427.5879
MEM 769.472656 1595424427.6886
MEM 769.472656 1595424427.7892
MEM 769.472656 1595424427.8897
MEM 769.472656 1595424427.9904
MEM 769.472656 1595424428.0910
MEM 769.472656 1595424428.1916
MEM 769.472656 1595424428.2922
MEM 769.472656 1595424428.3929
MEM 769.472656 1595424428.4934
MEM 769.472656 1595424428.5940
MEM 769.472656 1595424428.6946
MEM 769.472656 1595424428.7953
MEM 769.472656 1595424428.8959
MEM 769.472656 1595424428.9965
MEM 769.472656 1595424429.0971
MEM 769.472656 1595424429.1977
MEM 769.472656 1595424429.2983
MEM 769.472656 1595424429.3990
MEM 769.472656 1595424429.4995
MEM 769.472656 1595424429.6002
MEM 769.472656 1595424429.7008
MEM 769.472656 1595424429.8014
MEM 769.472656 1595424429.9020
MEM 769.472656 1595424430.0026
MEM 769.472656 1595424430.1032
MEM 769.472656 1595424430.2038
MEM 769.472656 1595424430.3045
MEM 769.472656 1595424430.4051
MEM 769.472656 1595424430.5057
MEM 769.472656 1595424430.6063
MEM 769.472656 1595424430.7069
MEM 769.472656 1595424430.8075
MEM 769.472656 1595424430.9081
MEM 769.472656 1595424431.0087
MEM 769.472656 1595424431.1093
MEM 769.472656 1595424431.2099
MEM 769.472656 1595424431.3106
MEM 769.472656 1595424431.4112
MEM 769.472656 1595424431.5118
MEM 769.472656 1595424431.6124
MEM 769.472656 1595424431.7130
MEM 769.472656 1595424431.8137
MEM 769.472656 1595424431.9142
MEM 769.472656 1595424432.0148
MEM 769.472656 1595424432.1155
MEM 769.472656 1595424432.2161
MEM 769.472656 1595424432.3167
MEM 769.472656 1595424432.4214
MEM 769.472656 1595424432.5219
MEM 769.472656 1595424432.6225
MEM 769.472656 1595424432.7230
MEM 769.472656 1595424432.8237
MEM 769.472656 1595424432.9243
MEM 769.472656 1595424433.0249
MEM 769.472656 1595424433.1255
MEM 769.472656 1595424433.2261
MEM 769.472656 1595424433.3266
MEM 769.472656 1595424433.4273
MEM 769.472656 1595424433.5280
MEM 769.472656 1595424433.6286
MEM 769.472656 1595424433.7292
MEM 769.472656 1595424433.8298
MEM 769.472656 1595424433.9304
MEM 769.472656 1595424434.0310
MEM 769.472656 1595424434.1316
MEM 769.472656 1595424434.2322
MEM 769.472656 1595424434.3329
MEM 769.472656 1595424434.4335
MEM 769.472656 1595424434.5345
MEM 769.472656 1595424434.6357
MEM 769.472656 1595424434.7363
MEM 769.472656 1595424434.8369
MEM 769.472656 1595424434.9390
MEM 769.472656 1595424435.0778
MEM 780.292969 1595424435.1785
MEM 780.292969 1595424435.2792
MEM 780.292969 1595424435.3797
MEM 780.292969 1595424435.4802
MEM 780.292969 1595424435.5805
MEM 778.464844 1595424435.6819
MEM 778.464844 1595424435.7825
MEM 604.902344 1595424435.8832
MEM 604.902344 1595424435.9838
MEM 604.902344 1595424436.0844
MEM 604.902344 1595424436.1850
MEM 604.902344 1595424436.2856
MEM 604.902344 1595424436.3862
MEM 604.902344 1595424436.4868
MEM 604.902344 1595424436.5874
MEM 604.902344 1595424436.6879
MEM 604.902344 1595424436.7886
MEM 604.902344 1595424436.8897
MEM 604.902344 1595424436.9902
MEM 604.902344 1595424437.0906
MEM 604.902344 1595424437.1911
MEM 604.902344 1595424437.2917
MEM 604.902344 1595424437.3923
MEM 604.902344 1595424437.4930
MEM 604.902344 1595424437.5969
MEM 604.902344 1595424437.6976
MEM 604.902344 1595424437.7980
MEM 604.902344 1595424437.8984
