CMDLINE python3 Phase1-InitialTrain.py
MEM 673.128906 1595424811.3206
MEM 673.128906 1595424811.4211
MEM 673.128906 1595424811.5217
MEM 673.128906 1595424811.6223
MEM 673.128906 1595424811.7229
MEM 673.128906 1595424811.8236
MEM 673.128906 1595424811.9242
MEM 673.128906 1595424812.0248
MEM 673.128906 1595424812.1254
MEM 673.128906 1595424812.2260
MEM 673.128906 1595424812.3266
MEM 673.128906 1595424812.4272
MEM 673.128906 1595424812.5278
MEM 673.128906 1595424812.6284
MEM 673.128906 1595424812.7324
MEM 673.128906 1595424812.8329
MEM 673.128906 1595424812.9335
MEM 673.128906 1595424813.0338
MEM 673.128906 1595424813.1344
MEM 673.128906 1595424813.2350
MEM 673.128906 1595424813.3356
MEM 673.128906 1595424813.4362
MEM 673.128906 1595424813.5368
MEM 673.128906 1595424813.6375
MEM 673.128906 1595424813.7381
MEM 673.128906 1595424813.8387
MEM 673.128906 1595424813.9393
MEM 673.128906 1595424814.0400
MEM 673.128906 1595424814.1405
MEM 673.128906 1595424814.2411
MEM 673.128906 1595424814.3418
MEM 673.128906 1595424814.4423
MEM 673.128906 1595424814.5430
MEM 673.128906 1595424814.6436
MEM 673.128906 1595424814.7444
MEM 673.128906 1595424814.8448
MEM 673.128906 1595424814.9455
MEM 673.128906 1595424815.0461
MEM 673.128906 1595424815.1468
MEM 673.128906 1595424815.2473
MEM 673.128906 1595424815.3479
MEM 673.128906 1595424815.4485
MEM 673.128906 1595424815.5491
MEM 673.128906 1595424815.6497
MEM 673.128906 1595424815.7503
MEM 673.128906 1595424815.8510
MEM 673.128906 1595424815.9515
MEM 673.128906 1595424816.0521
MEM 673.128906 1595424816.1527
MEM 673.128906 1595424816.2534
MEM 673.128906 1595424816.3540
MEM 673.128906 1595424816.4546
MEM 673.128906 1595424816.5552
MEM 673.128906 1595424816.6558
MEM 673.128906 1595424816.7564
MEM 673.128906 1595424816.8570
MEM 673.128906 1595424816.9577
MEM 673.128906 1595424817.0582
MEM 673.128906 1595424817.1589
MEM 673.128906 1595424817.2595
MEM 673.128906 1595424817.3601
MEM 673.128906 1595424817.4608
MEM 673.128906 1595424817.5614
MEM 673.128906 1595424817.6620
MEM 673.128906 1595424817.7626
MEM 673.128906 1595424817.8668
MEM 673.128906 1595424817.9673
MEM 673.128906 1595424818.0678
MEM 673.128906 1595424818.1683
MEM 673.128906 1595424818.2688
MEM 673.128906 1595424818.3692
MEM 673.128906 1595424818.4698
MEM 673.128906 1595424818.5704
MEM 673.128906 1595424818.6711
MEM 673.128906 1595424818.7717
MEM 680.281250 1595424818.8723
MEM 680.281250 1595424818.9729
MEM 680.281250 1595424819.0735
MEM 680.281250 1595424819.1741
MEM 680.281250 1595424819.2747
MEM 680.281250 1595424819.3753
MEM 680.281250 1595424819.4759
MEM 683.566406 1595424819.5766
MEM 685.113281 1595424819.6772
MEM 691.042969 1595424819.7778
MEM 691.042969 1595424819.8784
MEM 691.042969 1595424819.9790
MEM 691.042969 1595424820.0796
MEM 691.042969 1595424820.1803
MEM 695.542969 1595424820.2808
MEM 695.542969 1595424820.3814
MEM 698.378906 1595424820.4821
MEM 698.378906 1595424820.5826
MEM 701.406250 1595424820.6833
MEM 701.406250 1595424820.7839
MEM 701.406250 1595424820.8845
MEM 701.406250 1595424820.9851
MEM 703.468750 1595424821.0892
MEM 705.531250 1595424821.1896
MEM 710.171875 1595424821.2903
MEM 710.171875 1595424821.3908
MEM 713.265625 1595424821.4912
MEM 713.265625 1595424821.5917
MEM 713.265625 1595424821.6923
MEM 713.265625 1595424821.7929
MEM 713.265625 1595424821.8935
MEM 716.039062 1595424821.9940
MEM 718.097656 1595424822.0952
MEM 725.628906 1595424822.1981
MEM 750.605469 1595424822.2987
MEM 750.605469 1595424822.3995
MEM 750.605469 1595424822.5000
MEM 750.605469 1595424822.6007
MEM 750.746094 1595424822.7017
MEM 748.738281 1595424822.8029
MEM 723.679688 1595424822.9047
MEM 735.582031 1595424823.0096
MEM 735.582031 1595424823.1103
MEM 735.582031 1595424823.2108
MEM 735.582031 1595424823.3113
MEM 735.582031 1595424823.4117
MEM 735.582031 1595424823.5123
MEM 735.582031 1595424823.6129
MEM 735.582031 1595424823.7135
MEM 735.582031 1595424823.8146
MEM 735.582031 1595424823.9150
MEM 735.582031 1595424824.0156
MEM 735.582031 1595424824.1161
MEM 735.582031 1595424824.2166
MEM 735.582031 1595424824.3172
MEM 735.582031 1595424824.4178
MEM 735.582031 1595424824.5184
MEM 735.582031 1595424824.6190
MEM 735.582031 1595424824.7197
MEM 735.582031 1595424824.8203
MEM 735.601562 1595424824.9208
MEM 735.601562 1595424825.0215
MEM 735.601562 1595424825.1222
MEM 735.601562 1595424825.2227
MEM 735.601562 1595424825.3234
MEM 735.601562 1595424825.4240
MEM 735.601562 1595424825.5246
MEM 735.820312 1595424825.6252
MEM 735.820312 1595424825.7258
MEM 735.820312 1595424825.8264
MEM 735.820312 1595424825.9270
MEM 735.820312 1595424826.0277
MEM 735.820312 1595424826.1283
MEM 735.820312 1595424826.2289
MEM 735.820312 1595424826.3295
MEM 735.820312 1595424826.4302
MEM 735.820312 1595424826.5307
MEM 735.820312 1595424826.6314
MEM 735.820312 1595424826.7320
MEM 735.820312 1595424826.8326
MEM 735.820312 1595424826.9332
MEM 735.820312 1595424827.0338
MEM 735.820312 1595424827.1344
MEM 735.820312 1595424827.2350
MEM 735.820312 1595424827.3356
MEM 735.820312 1595424827.4362
MEM 735.820312 1595424827.5369
MEM 735.820312 1595424827.6375
MEM 735.820312 1595424827.7381
MEM 735.820312 1595424827.8387
MEM 735.820312 1595424827.9393
MEM 735.820312 1595424828.0399
MEM 735.820312 1595424828.1441
MEM 735.820312 1595424828.2445
MEM 735.820312 1595424828.3450
MEM 735.820312 1595424828.4455
MEM 735.820312 1595424828.5459
MEM 735.820312 1595424828.6465
MEM 735.820312 1595424828.7471
MEM 735.820312 1595424828.8477
MEM 735.820312 1595424828.9483
MEM 735.820312 1595424829.0490
MEM 735.820312 1595424829.1496
MEM 735.820312 1595424829.2502
MEM 735.820312 1595424829.3508
MEM 735.820312 1595424829.4515
MEM 735.820312 1595424829.5520
MEM 735.820312 1595424829.6526
MEM 735.820312 1595424829.7533
MEM 735.820312 1595424829.8539
MEM 735.820312 1595424829.9545
MEM 735.820312 1595424830.0551
MEM 735.820312 1595424830.1557
MEM 735.820312 1595424830.2563
MEM 735.820312 1595424830.3570
MEM 735.820312 1595424830.4575
MEM 735.820312 1595424830.5586
MEM 735.820312 1595424830.6591
MEM 735.820312 1595424830.7595
MEM 735.820312 1595424830.8600
MEM 735.820312 1595424830.9606
MEM 735.820312 1595424831.0612
MEM 735.820312 1595424831.1618
MEM 735.820312 1595424831.2624
MEM 735.820312 1595424831.3631
MEM 735.820312 1595424831.4636
MEM 737.363281 1595424831.5643
MEM 739.941406 1595424831.6649
MEM 739.941406 1595424831.7655
MEM 739.941406 1595424831.8662
MEM 739.941406 1595424831.9667
MEM 739.941406 1595424832.0673
MEM 739.941406 1595424832.1679
MEM 739.941406 1595424832.2685
MEM 750.636719 1595424832.3692
MEM 750.636719 1595424832.4696
MEM 752.957031 1595424832.5704
MEM 752.957031 1595424832.6710
MEM 752.957031 1595424832.7716
MEM 752.957031 1595424832.8722
MEM 752.957031 1595424832.9728
MEM 752.957031 1595424833.0735
MEM 755.726562 1595424833.1742
MEM 765.199219 1595424833.2803
MEM 766.746094 1595424833.3807
MEM 766.746094 1595424833.4813
MEM 766.746094 1595424833.5825
MEM 766.746094 1595424833.6835
MEM 766.746094 1595424833.7839
MEM 766.746094 1595424833.8847
MEM 766.746094 1595424833.9854
MEM 766.746094 1595424834.1235
MEM 766.746094 1595424834.5519
MEM 783.730469 1595424834.6523
MEM 795.964844 1595424834.7528
MEM 796.453125 1595424834.8535
MEM 796.453125 1595424834.9543
MEM 796.453125 1595424835.0548
MEM 796.578125 1595424835.1725
MEM 771.113281 1595424835.2743
MEM 774.910156 1595424835.3760
MEM 774.910156 1595424835.4765
MEM 774.910156 1595424835.5771
MEM 774.910156 1595424835.6777
MEM 774.910156 1595424835.7783
MEM 774.910156 1595424835.8789
MEM 774.910156 1595424835.9795
MEM 774.910156 1595424836.0801
MEM 774.910156 1595424836.1808
MEM 774.910156 1595424836.2814
MEM 774.910156 1595424836.3820
MEM 774.910156 1595424836.4826
MEM 774.910156 1595424836.5832
MEM 774.910156 1595424836.6838
MEM 774.910156 1595424836.7844
MEM 774.910156 1595424836.8851
MEM 774.910156 1595424836.9857
MEM 774.929688 1595424837.0863
MEM 774.929688 1595424837.1869
MEM 774.929688 1595424837.2897
MEM 774.929688 1595424837.3901
MEM 774.929688 1595424837.4907
MEM 774.929688 1595424837.5913
MEM 774.929688 1595424837.6919
MEM 774.929688 1595424837.7926
MEM 774.929688 1595424837.8931
MEM 774.929688 1595424837.9938
MEM 774.929688 1595424838.0944
MEM 774.929688 1595424838.1950
MEM 774.929688 1595424838.2956
MEM 774.929688 1595424838.3962
MEM 774.929688 1595424838.4968
MEM 774.929688 1595424838.5974
MEM 774.929688 1595424838.6980
MEM 774.929688 1595424838.8034
MEM 774.929688 1595424838.9042
MEM 774.929688 1595424839.0048
MEM 774.929688 1595424839.1054
MEM 774.929688 1595424839.2060
MEM 774.929688 1595424839.3066
MEM 774.929688 1595424839.4072
MEM 774.929688 1595424839.5078
MEM 774.929688 1595424839.6087
MEM 774.929688 1595424839.7092
MEM 774.929688 1595424839.8097
MEM 774.929688 1595424839.9103
MEM 774.929688 1595424840.0109
MEM 774.929688 1595424840.1115
MEM 774.929688 1595424840.2121
MEM 774.929688 1595424840.3128
MEM 774.929688 1595424840.4133
MEM 774.929688 1595424840.5141
MEM 774.929688 1595424840.6146
MEM 774.929688 1595424840.7152
MEM 774.929688 1595424840.8158
MEM 774.929688 1595424840.9164
MEM 774.929688 1595424841.0170
MEM 774.929688 1595424841.1176
MEM 774.929688 1595424841.2182
MEM 774.929688 1595424841.3189
MEM 774.929688 1595424841.4195
MEM 774.929688 1595424841.5201
MEM 774.929688 1595424841.6207
MEM 774.929688 1595424841.7213
MEM 774.929688 1595424841.8219
MEM 774.929688 1595424841.9225
MEM 774.929688 1595424842.0231
MEM 774.929688 1595424842.1237
MEM 774.929688 1595424842.2243
MEM 774.929688 1595424842.3250
MEM 774.929688 1595424842.4256
MEM 774.929688 1595424842.5262
MEM 774.929688 1595424842.6267
MEM 774.929688 1595424842.7274
MEM 774.929688 1595424842.8281
MEM 774.929688 1595424842.9286
MEM 774.929688 1595424843.0293
MEM 774.929688 1595424843.1299
MEM 774.929688 1595424843.2305
MEM 774.929688 1595424843.3311
MEM 774.929688 1595424843.4317
MEM 774.929688 1595424843.5323
MEM 774.929688 1595424843.6329
MEM 774.929688 1595424843.7335
MEM 774.929688 1595424843.8346
MEM 774.929688 1595424843.9385
MEM 774.929688 1595424844.0393
MEM 774.929688 1595424844.1399
MEM 774.929688 1595424844.2405
MEM 774.929688 1595424844.3411
MEM 774.929688 1595424844.4417
MEM 774.929688 1595424844.5423
MEM 774.929688 1595424844.6429
MEM 774.929688 1595424844.7436
MEM 774.929688 1595424844.8442
MEM 774.929688 1595424844.9448
MEM 774.929688 1595424845.0454
MEM 774.929688 1595424845.1460
MEM 774.929688 1595424845.2467
MEM 774.929688 1595424845.3472
MEM 774.929688 1595424845.4478
MEM 774.929688 1595424845.5489
MEM 774.929688 1595424845.6496
MEM 774.929688 1595424845.7502
MEM 774.929688 1595424845.8508
MEM 774.929688 1595424845.9514
MEM 774.929688 1595424846.0520
MEM 774.929688 1595424846.1526
MEM 774.929688 1595424846.2706
MEM 777.445312 1595424846.3711
MEM 781.503906 1595424846.4719
MEM 781.503906 1595424846.5725
MEM 781.503906 1595424846.6732
MEM 781.503906 1595424846.7738
MEM 779.527344 1595424846.8746
MEM 779.527344 1595424846.9757
MEM 779.527344 1595424847.0762
MEM 779.527344 1595424847.1768
MEM 779.527344 1595424847.2774
MEM 779.527344 1595424847.3781
MEM 779.527344 1595424847.4787
MEM 779.527344 1595424847.5793
MEM 779.527344 1595424847.6799
MEM 779.527344 1595424847.7805
MEM 779.527344 1595424847.8811
MEM 779.531250 1595424847.9817
MEM 779.531250 1595424848.0823
MEM 779.531250 1595424848.1829
MEM 779.531250 1595424848.2836
MEM 779.531250 1595424848.3842
MEM 779.531250 1595424848.4848
MEM 779.531250 1595424848.5854
MEM 779.531250 1595424848.6860
MEM 779.531250 1595424848.7866
MEM 779.531250 1595424848.8872
MEM 779.531250 1595424848.9879
MEM 779.531250 1595424849.0904
MEM 779.531250 1595424849.1910
MEM 779.531250 1595424849.2916
MEM 779.531250 1595424849.3922
